,Unnamed: 0,SYMBOL,MARKET_CAP,INDUSTRY,SECTOR,MACRO,FNO,P/E,Mar Cap Rs.Cr.,Qtr Sales Var %,Qtr Profit Var %,QoQ Sales %,QoQ Profits %,Prom. Hold. %,DII Hold %,FII Hold %,Exp Qtr Sales Var %,RSI Rs.,MACD Signal Rs.,Change in Prom Hold %,ROCE
800,800,SOTL,2861.0,Petroleum Products,Oil Gas & Consumable Fuels,Energy,False,13.71,2851.43,5.48,138.24,7.83,43.71,71.92,7.4,1.41,7.8,49.58,0.69,0.0,24.24
801,801,SMLISUZU,2857.0,Agricultural Commercial & Construction Vehicles,Capital Goods,Industrials,False,34.46,2837.42,17.81,2161.54,-22.56,-87.29,43.96,0.0,15.43,35.83,53.99,65.97,0.0,9.39
802,802,BFUTILITIE,2852.0,Transport Infrastructure,Services,Services,False,20.73,2861.41,48.22,16.61,12.42,-12.71,56.74,0.09,0.78,37.51,49.19,4.13,0.0,25.72
803,803,ASHIANA,2850.0,Realty,Realty,Consumer Discretionary,False,37.14,2837.31,41.98,207.18,-46.7,1.65,61.11,7.33,8.24,160.9,42.95,-5.21,0.0,3.92
804,804,ARVSMART,2841.0,Realty,Realty,Consumer Discretionary,False,80.42,2845.37,60.17,121.18,16.0,7.57,50.43,11.65,0.49,16.08,61.2,7.81,0.0,9.21
805,805,SHK,2831.0,Personal Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,30.12,2827.24,28.86,147.73,8.91,6.53,58.95,1.27,8.24,13.06,55.43,0.64,0.0,8.04
806,806,CUPID,2827.0,Personal Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,115.49,2827.25,-4.96,-11.67,11.88,73.05,45.06,0.0,0.45,5.95,46.27,39.97,0.0,26.4
807,807,HINDWAREAP,2815.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,59.14,2818.11,-2.75,-41.77,-1.06,-77.01,51.32,9.82,7.59,0.63,49.41,-22.14,0.0,14.74
808,808,GMRP&UI,2813.0,Construction,Construction,Industrials,False,,,,,,,,,,,,,,
809,809,INNOVACAP,2802.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,42.03,2785.42,24.99,28.35,6.91,9.69,50.9,10.31,3.57,,38.6,-11.13,,23.77
810,810,AUTOAXLES,2796.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,False,16.17,2795.58,-17.45,-22.75,-7.37,-13.17,71.04,11.96,0.63,10.67,42.24,-39.26,0.0,30.81
811,811,SEAMECLTD,2784.0,Transport Services,Services,Services,False,44.18,2770.82,111.87,3503.64,152.65,490.18,72.04,1.78,3.05,65.64,47.43,-13.05,0.0,3.35
812,812,SAGCEM,2770.0,Cement & Cement Products,Construction Materials,Commodities,False,90.8,2772.31,16.27,58.13,14.07,3.32,48.31,17.04,2.84,15.67,34.13,-9.41,0.0,6.7
813,813,SUNCLAY,2770.0,Industrial Products,Capital Goods,Industrials,False,,2744.18,,,85.95,-536.64,74.45,12.3,1.01,,42.8,-53.24,0.0,-0.52
814,814,MPSLTD,2756.0,Other Consumer Services,Consumer Services,Consumer Discretionary,False,26.09,2756.69,11.67,37.52,4.5,32.29,68.34,0.56,3.71,12.86,55.92,2.24,0.0,33.72
815,815,FLAIR,2751.0,Household Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,24.62,2747.66,-4.02,-35.01,-11.94,-35.71,78.59,9.57,1.38,,35.38,-11.86,0.0,33.56
816,816,SUPRIYA,2744.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,22.78,2742.85,33.22,212.92,-0.02,24.75,68.3,5.39,4.56,16.37,51.74,0.28,0.0,18.56
817,817,SWARAJENG,2742.0,Industrial Products,Capital Goods,Industrials,False,19.86,2733.8,0.22,3.75,-28.12,-36.02,52.12,9.02,2.71,12.65,43.93,-27.32,0.0,55.22
818,818,FILATEX,2730.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,28.98,2736.37,1.17,1181.02,-2.25,51.95,64.76,0.0,5.89,-0.78,49.07,-1.0,0.0,12.73
819,819,GOODLUCK,2726.0,Industrial Products,Capital Goods,Industrials,False,22.22,2731.44,24.41,72.55,-0.87,-8.5,54.44,2.16,6.67,13.07,41.98,-44.2,-4.29,16.49
820,820,SAKSOFT,2722.0,IT - Software,Information Technology,Information Technology,False,27.76,2719.18,12.33,13.49,1.28,-10.84,66.64,0.03,3.93,20.68,46.98,-11.47,-0.02,28.41
821,821,THEJO,2718.0,Industrial Manufacturing,Capital Goods,Industrials,False,56.2,2689.83,22.84,93.53,11.82,39.94,54.15,0.72,0.0,,60.2,59.72,-0.07,20.76
822,822,TATVA,2715.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,65.94,2722.13,-30.18,-70.22,-12.89,-55.53,72.02,13.06,4.21,11.45,31.34,-36.97,0.0,8.91
823,823,JCHAC,2692.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,,2693.31,-42.2,-24.01,6.93,51.93,74.25,8.9,0.48,-30.47,33.68,-31.77,0.0,-9.55
824,824,ISMTLTD,2667.0,Industrial Products,Capital Goods,Industrials,False,15.47,2669.95,7.37,114.02,-14.21,20.38,74.95,0.31,0.07,7.57,46.61,-2.24,0.0,10.78
825,825,NRBBEARING,2660.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,False,24.26,2635.33,2.92,-2.79,-7.38,574.46,50.67,19.69,14.31,12.77,37.51,-15.82,0.04,16.57
826,826,MOLDTKPAC,2650.0,Industrial Products,Capital Goods,Industrials,False,37.16,2661.64,6.87,-12.94,-2.9,-9.5,32.87,19.22,16.03,-1.78,41.9,-17.1,-0.22,19.58
827,827,DIACABS,2644.0,Electrical Equipment,Capital Goods,Industrials,False,,2644.08,4341.48,75.47,-19.57,-322.78,11.41,57.91,0.77,,100.0,46.14,0.0,-11.35
828,828,PCJEWELLER,2620.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,,2622.55,-95.31,-223.92,-91.08,-43.33,54.53,1.45,0.78,-46.0,46.84,1.37,0.0,5.33
829,829,NILKAMAL,2619.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,19.4,2618.46,6.52,-11.69,3.59,17.25,64.54,20.01,1.16,5.14,27.89,-63.28,0.0,13.32
830,830,SHALBY,2617.0,Healthcare Services,Healthcare,Healthcare,False,32.26,2624.1,6.71,24.74,-9.22,-30.87,74.12,0.0,4.62,15.89,40.13,-16.07,0.0,10.55
831,831,STYLAMIND,2610.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,22.14,2604.66,-8.29,30.45,-8.28,-1.32,54.61,12.02,3.8,4.04,45.95,-24.32,0.0,31.85
832,832,CARYSIL,2592.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,47.15,2583.18,36.4,27.22,14.89,-1.79,43.84,7.31,0.64,12.45,51.42,-2.86,0.0,17.84
833,833,ACCELYA,2590.0,IT - Software,Information Technology,Information Technology,False,21.13,2586.4,11.24,22.69,-2.0,-1.9,74.66,0.44,0.27,17.14,46.77,-32.01,0.0,56.12
834,834,QUICKHEAL,2582.0,IT - Software,Information Technology,Information Technology,False,725.7,2583.49,22.63,208.29,4.54,-22.02,72.76,1.44,1.66,-12.63,44.69,6.87,-0.3,0.17
835,835,HMAAGRO,2571.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,24.28,2573.96,62.88,56.36,4.29,772.11,83.61,0.0,7.4,,27.85,-5.03,0.0,23.96
836,836,SOMANYCERA,2566.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,28.23,2575.85,-1.65,85.94,-6.57,-20.76,55.02,23.33,1.43,5.02,46.95,-18.13,0.24,9.37
837,837,SEPC,2559.0,Construction,Construction,Industrials,False,,,,,,,,,,,,,,
838,838,AJMERA,2548.0,Realty,Realty,Consumer Discretionary,False,28.81,2545.51,161.5,181.48,42.27,30.61,69.74,1.77,0.02,69.02,55.53,11.73,0.0,7.48
839,839,APOLLOPIPE,2542.0,Industrial Products,Capital Goods,Industrials,False,50.27,2561.5,-6.39,86.83,-11.18,-29.72,50.8,14.7,3.23,9.24,41.98,-15.87,0.0,8.91
840,840,REPCOHOME,2539.0,Finance,Financial Services,Financial Services,False,6.87,2534.36,18.44,23.13,1.88,1.37,37.13,19.11,13.79,16.97,45.7,-10.52,0.0,9.04
841,841,UNITECH,2538.0,Realty,Realty,Consumer Discretionary,False,,,,,,,,,,,,,,
842,842,DHANI,2537.0,Finance,Financial Services,Financial Services,False,,2554.69,-41.02,3.31,-11.64,14.75,31.25,1.45,14.27,-46.77,60.07,-0.65,0.0,-5.05
843,843,CONFIPET,2535.0,Gas,Oil Gas & Consumable Fuels,Energy,False,22.41,2561.44,-23.01,-1.96,-13.19,-10.62,56.15,1.15,1.94,69.57,39.34,-1.92,-5.16,13.07
844,844,PARAS,2535.0,Aerospace & Defense,Capital Goods,Industrials,False,77.34,2533.64,4.44,-27.69,5.0,-24.75,58.94,2.73,0.49,4.27,37.58,-23.81,0.0,13.15
845,845,POLYPLEX,2534.0,Industrial Products,Capital Goods,Industrials,False,68.71,2543.57,-19.74,-88.1,-4.87,-64.62,26.7,2.27,8.29,-19.7,38.69,-40.47,-24.28,11.62
846,846,DREAMFOLKS,2534.0,Transport Infrastructure,Services,Services,False,32.53,2499.9,49.54,6.95,8.0,11.91,66.02,9.23,5.22,77.23,40.13,-9.43,0.0,76.91
847,847,VINDHYATEL,2526.0,Telecom - Services,Telecommunication,Telecommunication,False,9.15,2523.58,69.79,143.14,25.73,47.08,43.54,9.73,1.6,157.12,36.94,-98.27,0.0,8.11
848,848,GIPCL,2523.0,Power,Power,Utilities,False,12.85,2536.46,-6.09,36.72,26.19,64.5,55.43,5.96,3.86,17.49,40.48,-7.75,-0.26,8.06
849,849,RPGLIFE,2521.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,29.63,2512.11,17.69,38.46,0.08,2.32,72.81,1.77,0.56,15.16,50.18,-20.7,0.0,33.18
850,850,STYRENIX,2510.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,15.18,2523.2,-13.01,15.7,-18.54,-38.07,62.73,5.01,2.53,-4.98,53.51,-38.21,0.0,29.95
851,851,TIRUMALCHM,2509.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,,2513.63,-3.21,-376.75,-9.25,-282.83,41.98,0.17,1.88,-12.04,55.46,-0.97,-0.19,10.86
852,852,IPL,2499.0,Fertilizers & Agrochemicals,Chemicals,Commodities,False,27.74,2504.81,-30.77,-30.32,-25.39,23.1,63.61,1.59,1.63,-10.37,19.29,-34.37,0.0,27.8
853,853,MARATHON,2495.0,Realty,Realty,Consumer Discretionary,False,17.55,2507.14,-24.43,-36.32,63.07,47.13,73.68,0.07,1.56,22.7,56.42,14.09,0.23,16.82
854,854,TIDEWATER,2478.0,Petroleum Products,Oil Gas & Consumable Fuels,Energy,False,18.57,2495.47,-0.12,29.33,4.7,-4.71,62.27,1.27,1.38,4.78,38.85,-34.37,4.99,19.78
855,855,UNIPARTS,2477.0,Industrial Manufacturing,Capital Goods,Industrials,False,17.52,2476.26,-21.73,-53.92,-11.74,-21.36,65.66,9.7,2.3,-14.47,48.77,-6.02,0.0,31.71
856,856,SHAKTIPUMP,2472.0,Industrial Products,Capital Goods,Industrials,False,45.43,2466.62,57.73,301.69,224.4,671.16,56.22,0.31,0.49,8.74,53.04,-10.69,0.0,10.36
857,857,XPROINDIA,2457.0,Industrial Products,Capital Goods,Industrials,False,68.8,2457.41,3.31,65.07,-12.58,12.66,42.46,3.32,14.98,-12.19,47.4,-17.53,-2.8,28.35
858,858,PGIL,2445.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,15.76,2461.15,-1.82,-3.31,-26.71,-13.19,66.23,0.43,5.25,0.28,38.27,-9.73,-0.35,19.24
859,859,DIVGIITTS,2426.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,False,54.53,2397.55,-1.47,-22.24,-8.29,-12.59,60.48,25.08,3.57,3.97,44.94,-30.82,-0.01,15.48
860,860,INDIAGLYCO,2424.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,14.25,2431.13,63.31,187.06,16.73,9.52,61.01,0.11,1.57,19.08,38.87,-22.42,0.0,8.39
861,861,EVEREADY,2423.0,Household Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,54.62,2420.97,-7.72,54.6,-16.44,-66.94,43.21,2.55,0.46,3.77,44.3,-4.29,0.0,12.91
862,862,PARAGMILK,2422.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,23.45,2418.55,8.83,269.01,0.34,35.65,41.63,8.36,8.83,20.14,37.14,-9.0,0.0,8.72
863,863,FINOPB,2413.0,Banks,Financial Services,Financial Services,False,29.08,2416.96,54.93,19.37,7.17,16.8,75.0,5.58,5.09,80.28,44.09,-4.63,0.0,7.17
864,864,DEN,2412.0,Entertainment,Media Entertainment & Publication,Consumer Discretionary,False,9.22,2409.98,-1.43,-3.55,-1.33,4.93,74.9,0.17,0.98,-3.9,41.51,-2.17,0.0,2.97
865,865,PITTIENG,2393.0,Industrial Manufacturing,Capital Goods,Industrials,False,32.02,2391.58,23.4,9.81,1.15,-40.93,59.28,6.56,0.22,1.28,53.02,11.77,0.0,18.19
866,866,ARTEMISMED,2376.0,Healthcare Services,Healthcare,Healthcare,False,51.79,2362.61,15.91,6.67,-3.07,-16.41,68.03,1.96,0.11,21.23,56.91,-4.84,0.0,11.45
867,867,GANECOS,2376.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,69.35,2382.74,4.5,-39.7,2.29,354.64,36.44,22.28,9.45,-3.23,39.19,-24.43,-5.87,10.64
868,868,YATRA,2371.0,Leisure Services,Consumer Services,Consumer Discretionary,False,,2397.68,23.06,118.89,17.22,106.19,64.46,24.39,4.52,,46.11,-5.52,0.0,13.81
869,869,INDOSTAR,2369.0,Finance,Financial Services,Financial Services,False,16.62,2601.84,8.88,-53.98,-2.24,-31.89,75.0,1.84,1.33,-1.07,44.13,1.02,0.0,9.15
870,870,PFS,2364.0,Finance,Financial Services,Financial Services,False,12.89,2363.6,5.15,39.22,7.4,-15.73,64.99,2.31,2.66,-5.13,38.64,-3.24,0.0,7.84
871,871,BAJEL,2361.0,Power,Power,Utilities,False,,2361.01,57.18,340.0,37.57,175.68,62.85,12.03,10.46,,52.0,-3.32,0.0,
872,872,AXISCADES,2358.0,IT - Services,Information Technology,Information Technology,False,59.12,2366.02,7.67,-31.71,-8.01,-32.56,60.51,7.64,0.22,17.88,36.87,-39.82,-5.23,22.85
873,873,PSPPROJECT,2355.0,Construction,Construction,Industrials,False,15.24,2361.06,40.06,-7.88,14.74,-17.48,66.22,5.01,3.3,46.19,47.53,-27.25,0.0,24.75
874,874,DIAMONDYD,2344.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,113.5,2317.63,6.96,813.2,-9.34,311.62,64.31,11.11,5.4,19.4,35.95,-53.83,-5.45,1.15
875,875,SASKEN,2340.0,IT - Services,Information Technology,Information Technology,False,29.71,2335.42,-21.45,-43.2,-5.92,-1.83,43.44,1.09,18.52,-11.07,48.01,-13.98,0.06,17.08
876,876,SATIN,2336.0,Finance,Financial Services,Financial Services,False,5.74,2331.49,43.23,92.59,10.78,5.89,36.06,8.27,9.58,37.88,42.94,-12.47,-3.92,8.41
877,877,HUHTAMAKI,2334.0,Industrial Products,Capital Goods,Industrials,False,21.82,2332.49,-12.85,107.36,-8.87,914.63,67.73,1.32,0.89,-14.29,40.62,-5.85,0.0,12.52
878,878,VIDHIING,2327.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,66.87,2331.68,-27.13,11.2,-21.43,-6.05,64.27,0.0,0.07,-31.63,61.55,5.33,0.0,17.57
879,879,CAPACITE,2324.0,Construction,Construction,Industrials,False,25.9,2332.96,8.4,29.23,14.01,49.02,34.68,9.74,10.08,6.59,59.09,-4.23,-0.99,16.9
880,880,MUFIN,2310.0,Finance,Financial Services,Financial Services,False,157.17,2305.7,154.97,98.69,28.63,13.47,55.07,13.23,0.01,182.68,33.51,-15.09,-3.11,7.0
881,881,OPTIEMUS,2304.0,Telecom - Equipment & Accessories,Telecommunication,Telecommunication,False,46.2,2306.98,47.45,42.64,75.59,232.04,74.89,0.05,0.01,40.9,36.97,-7.7,0.0,13.49
882,882,IKIO,2291.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,35.15,2281.71,1.63,6.22,-0.87,3.95,72.46,7.1,1.51,,49.21,-4.72,0.0,30.59
883,883,SANGHIIND,2286.0,Cement & Cement Products,Construction Materials,Commodities,False,,2284.89,41.45,0.85,4.67,-419.32,72.59,0.62,1.02,-16.7,33.01,-6.5,-0.13,-2.76
884,884,IOLCP,2266.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,13.16,2269.26,-0.59,-3.81,-4.57,-38.53,48.19,0.36,2.18,0.64,46.26,-12.46,0.0,13.66
885,885,VENKEYS,2257.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,31.87,2256.02,-7.97,-148.03,4.45,-123.29,56.11,0.12,1.07,-11.79,31.05,-58.28,0.0,7.76
886,886,HONDAPOWER,2252.0,Industrial Manufacturing,Capital Goods,Industrials,False,24.19,2248.65,-22.27,-11.36,-7.45,-9.2,66.67,14.82,1.59,-12.83,37.88,-34.79,0.0,18.83
887,887,JAGRAN,2242.0,Media,Media Entertainment & Publication,Consumer Discretionary,False,12.1,2204.84,4.67,40.47,11.39,76.97,69.0,10.74,3.54,3.52,44.09,-1.66,0.0,8.23
888,888,KINGFA,2234.0,Industrial Products,Capital Goods,Industrials,False,17.76,2230.75,15.7,20.27,12.25,-17.8,74.99,0.0,6.36,8.82,48.74,-82.11,0.0,24.72
889,889,WENDT,2229.0,Industrial Products,Capital Goods,Industrials,False,54.82,2212.38,6.59,-4.67,6.86,7.26,75.0,6.82,0.02,9.17,34.19,-513.3,0.0,28.82
890,890,KCP,2224.0,Cement & Cement Products,Construction Materials,Commodities,False,13.51,2234.2,41.07,800.62,10.95,90.44,43.95,0.62,1.9,29.25,43.92,-5.85,0.01,6.22
891,891,HINDOILEXP,2223.0,Oil,Oil Gas & Consumable Fuels,Energy,False,8.45,2219.04,5.45,-6.03,58.72,7.85,0.0,0.61,1.25,109.81,40.01,-5.15,0.0,20.37
892,892,RPSGVENT,2217.0,Commercial Services & Supplies,Services,Services,False,,2207.03,7.35,-640.64,3.24,-264.23,63.51,2.0,6.5,8.33,46.8,-20.25,4.42,9.32
893,893,SHAILY,2215.0,Industrial Products,Capital Goods,Industrials,False,46.3,2216.78,16.28,156.08,0.55,34.07,43.81,12.99,7.0,-1.83,49.41,14.27,0.0,11.37
894,894,BSHSL,2214.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,105.34,2212.08,10.7,3.46,126.13,338.22,73.81,0.0,0.0,20.02,43.23,-9.96,0.0,22.15
895,895,MANINDS,2211.0,Industrial Products,Capital Goods,Industrials,False,20.67,2209.39,26.58,-17.74,-18.17,-21.62,46.1,3.31,1.62,47.52,47.73,-8.5,-3.52,10.42
896,896,JINDALPOLY,2211.0,Industrial Products,Capital Goods,Industrials,False,,2213.18,10.95,79.91,-4.82,-259.65,74.55,0.04,3.08,-27.24,35.56,-24.94,0.0,12.46
897,897,BEPL,2205.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,14.39,2193.69,-13.9,20.23,-7.13,-16.54,57.47,0.05,1.13,-16.55,38.45,-3.83,0.0,19.14
898,898,SUVEN,2203.0,Healthcare Services,Healthcare,Healthcare,False,,2196.0,-18.33,18.31,-19.93,-229.34,69.57,0.01,0.54,-17.56,44.52,-1.27,0.0,-52.7
899,899,MOREPENLAB,2201.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,False,28.94,2203.14,27.57,255.84,5.4,50.47,38.22,2.21,2.11,16.46,41.1,-2.04,0.0,8.57
900,900,GENESYS,2198.0,IT - Services,Information Technology,Information Technology,False,245.35,2232.66,9.02,103.49,78.79,558.6,37.99,0.05,8.16,5.61,51.8,17.89,-1.66,7.55
901,901,TARSONS,2197.0,Healthcare Equipment & Supplies,Healthcare,Healthcare,False,39.61,2190.24,0.77,-37.53,-6.83,-21.33,47.31,2.6,6.83,-4.56,33.31,-19.24,0.0,18.95
902,902,ASTEC,2196.0,Fertilizers & Agrochemicals,Chemicals,Commodities,False,,2196.53,-56.66,-2995.24,-54.16,-81.22,66.75,9.74,1.28,-41.24,68.79,36.76,0.0,7.82
903,903,APCOTEXIND,2196.0,Industrial Products,Capital Goods,Industrials,False,35.78,2210.41,9.77,-45.36,-7.96,-27.3,58.23,0.44,0.51,-2.3,39.53,-13.52,0.0,28.0
904,904,EMSLIMITED,2191.0,Other Utilities,Utilities,Utilities,False,20.46,2198.46,31.83,26.5,-5.21,-17.48,69.7,1.45,4.09,,37.36,-28.16,0.0,32.74
905,905,UDS,2169.0,Commercial Services & Supplies,Services,Services,False,41.84,2167.12,17.33,332.42,5.99,123.75,58.74,15.26,7.26,,44.14,-5.94,0.27,16.8
906,906,MUKANDLTD,2167.0,Ferrous Metals,Metals & Mining,Commodities,False,10.88,2165.27,-11.56,3.25,-14.53,-16.95,74.7,1.19,0.32,-5.93,39.19,-7.14,0.0,-8.29
907,907,LUMAXIND,2161.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,False,21.9,2161.81,9.03,-13.41,-1.87,-2.55,75.0,1.42,1.12,11.0,48.55,-31.73,0.0,19.22
908,908,EIHAHOTELS,2160.0,Leisure Services,Consumer Services,Consumer Discretionary,False,30.7,2160.93,14.5,25.56,115.46,4217.39,75.0,0.0,13.81,30.58,53.11,-0.27,0.0,23.26
909,909,TCNSBRANDS,2155.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,,2161.42,-9.03,-10424.0,23.41,62.14,52.06,1.75,5.03,-9.34,33.16,-11.55,-8.99,1.72
910,910,VAKRANGEE,2151.0,IT - Services,Information Technology,Information Technology,False,959.74,2140.22,4.9,430.77,0.04,195.24,42.6,6.29,3.31,-12.64,35.92,-1.06,0.0,2.65
911,911,TAJGVK,2149.0,Leisure Services,Consumer Services,Consumer Discretionary,False,34.18,2152.86,5.43,39.78,24.28,117.52,74.99,3.46,0.8,19.29,52.65,3.13,0.0,21.76
912,912,PRECWIRE,2144.0,Industrial Products,Capital Goods,Industrials,False,33.52,2139.43,14.38,19.22,-2.97,10.4,57.93,0.0,0.02,8.35,39.84,-4.36,0.0,26.75
913,913,MBAPL,2135.0,Fertilizers & Agrochemicals,Chemicals,Commodities,False,44.41,2120.13,-14.85,-96.64,-12.45,-91.29,74.54,0.0,0.0,10.29,40.8,-3.11,0.28,37.76
914,914,MMFL,2134.0,Industrial Products,Capital Goods,Industrials,False,15.8,2131.27,7.39,11.93,0.95,3.82,56.34,14.47,1.93,11.92,41.41,-13.85,0.0,15.12
915,915,ALEMBICLTD,2116.0,Realty,Realty,Consumer Discretionary,False,8.3,2119.73,28.45,34.59,21.81,-32.29,70.88,0.04,0.89,47.94,35.16,-3.64,0.0,4.18
916,916,GTLINFRA,2113.0,Telecom - Services,Telecommunication,Telecommunication,False,,,,,,,,,,,,,,
917,917,ADFFOODS,2109.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,32.56,2111.03,5.21,3.08,4.04,27.86,36.28,8.01,9.57,12.71,47.37,-1.54,-0.01,16.96
918,918,SDBL,2104.0,Beverages,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,25.59,2108.29,79.34,71.01,7.52,21.14,34.73,0.49,0.58,66.45,57.08,-5.79,0.23,15.65
919,919,GANDHAR,2104.0,Petroleum Products,Oil Gas & Consumable Fuels,Energy,False,11.04,2099.31,0.42,9.08,10.15,5.93,64.63,6.61,2.53,,34.42,-8.25,0.0,37.34
920,920,MTNL,2104.0,Telecom - Services,Telecommunication,Telecommunication,False,,2107.35,-15.47,-8.19,-2.83,-5.83,56.25,13.75,0.47,-15.04,36.52,-2.11,-0.57,-7.04
921,921,TTKHLTCARE,2099.0,Diversified,Diversified,Diversified,False,32.46,2109.87,0.71,7.42,-1.03,-19.49,74.56,3.13,1.85,7.07,49.28,9.39,0.0,10.06
922,922,MAYURUNIQ,2097.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,18.19,2091.26,2.82,12.2,-3.82,3.1,58.52,8.67,2.84,7.29,32.13,-11.65,0.0,17.8
923,923,SANGAMIND,2093.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,27.24,2065.13,5.14,-76.75,1.17,-36.93,70.16,0.33,0.17,-4.84,40.63,-21.2,-0.01,15.71
924,924,MOL,2093.0,Fertilizers & Agrochemicals,Chemicals,Commodities,False,,2081.56,-35.98,-557.84,-7.12,-149.22,49.32,0.26,1.3,-37.31,43.54,-1.32,0.0,16.13
925,925,ORIENTHOT,2090.0,Leisure Services,Consumer Services,Consumer Discretionary,False,41.06,2096.75,-3.44,19.51,12.12,324.71,67.56,1.92,0.69,19.98,39.8,-2.32,0.0,13.49
926,926,CENTUM,2085.0,Industrial Manufacturing,Capital Goods,Industrials,False,70.19,2100.69,51.27,174.97,20.13,258.99,58.79,7.25,0.38,33.35,46.79,-3.21,-0.01,7.65
927,927,BARBEQUE,2077.0,Leisure Services,Consumer Services,Consumer Discretionary,False,,2077.59,0.83,-11.72,9.67,140.49,33.73,25.21,17.76,2.92,35.09,-18.79,-0.04,8.92
928,928,JASH,2075.0,Industrial Manufacturing,Capital Goods,Industrials,False,33.96,2072.34,21.71,33.41,46.22,165.11,50.98,3.95,1.21,20.79,53.35,-17.67,0.0,22.54
929,929,UGROCAP,2073.0,Finance,Financial Services,Financial Services,False,20.63,2077.94,47.3,147.94,9.46,12.6,2.24,4.46,19.77,68.91,34.86,-9.8,0.0,10.93
930,930,HIL,2064.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,209.49,2063.49,2.23,-157.3,8.44,54.5,40.57,3.33,2.47,-4.85,47.09,-27.15,-0.02,8.71
931,931,GLOBUSSPR,2058.0,Beverages,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,15.57,2058.78,16.05,65.27,21.22,241.04,50.98,1.63,4.65,15.57,30.44,-20.29,-0.04,18.51
932,932,SIYSIL,2043.0,Textiles & Apparels,Textiles,Consumer Discretionary,False,9.97,2034.17,0.15,-14.85,-14.24,-27.9,67.44,3.44,1.75,-0.51,34.44,-15.5,0.26,27.92
933,933,MANORAMA,2041.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,False,55.09,2071.36,3.22,3.91,-16.38,-13.59,57.26,2.55,2.81,34.4,43.11,-13.85,0.0,13.16
934,934,KRSNAA,2031.0,Healthcare Services,Healthcare,Healthcare,False,39.13,2033.12,30.94,-19.44,3.2,20.16,27.03,16.59,3.44,20.42,49.09,-24.2,-0.77,11.94
935,935,IRMENERGY,2021.0,Gas,Oil Gas & Consumable Fuels,Energy,False,35.98,2024.45,-15.02,21.94,2.72,-13.38,50.07,12.58,0.5,,43.82,-15.98,,17.82
936,936,HPL,2019.0,Consumer Durables,Consumer Durables,Consumer Discretionary,False,48.73,2003.6,21.21,87.74,4.31,8.34,72.66,0.23,0.0,14.48,48.27,-2.85,0.0,8.85
937,937,GOCLCORP,2016.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,37.37,2011.16,-32.71,-55.36,2.34,-1.78,73.83,2.69,0.07,12.86,37.44,-20.75,0.0,5.68
938,938,VISHNU,2008.0,Chemicals & Petrochemicals,Chemicals,Commodities,False,18.18,1981.21,-6.66,-34.59,-1.42,-13.46,68.36,7.09,0.33,-9.54,55.76,-8.25,0.0,30.12
