,Open,High,Low,Close,Adj Close,Volume,Year,Outstanding_Shares
638,1124.0,1139.800048828125,1116.0,1123.0999755859375,999.6832275390625,385220,2017,50.998
639,1127.5999755859375,1135.949951171875,1120.0,1123.300048828125,999.861328125,164829,2017,50.998
640,1128.449951171875,1128.449951171875,1110.050048828125,1120.6500244140625,997.502685546875,258076,2017,50.998
641,1124.0,1135.0,1118.0,1122.949951171875,999.5497436523438,191012,2017,50.998
642,1124.5,1144.800048828125,1122.0999755859375,1140.449951171875,1015.1268920898438,236344,2017,50.998
643,1143.6500244140625,1143.6500244140625,1115.0999755859375,1118.199951171875,995.32177734375,90375,2017,50.998
644,1119.949951171875,1125.5,1110.199951171875,1118.25,995.3663330078125,130185,2017,50.998
645,1120.699951171875,1163.550048828125,1119.699951171875,1137.6500244140625,1012.6344604492188,474237,2017,50.998
646,1139.75,1147.5999755859375,1118.199951171875,1124.699951171875,1001.1073608398438,196836,2017,50.998
647,1120.0,1124.0,1111.199951171875,1115.5,992.91845703125,100089,2017,50.998
648,1120.0,1123.6500244140625,1101.0,1103.3499755859375,982.1036987304688,128211,2017,50.998
649,1118.0,1118.0,1095.0,1101.25,980.2344360351562,126553,2017,50.998
650,1103.8499755859375,1116.0,1100.5,1112.9000244140625,990.6041259765625,112199,2017,50.998
651,1110.9000244140625,1113.0,1090.0,1095.550048828125,975.160888671875,110957,2017,50.998
652,1103.949951171875,1112.0,1085.800048828125,1091.1500244140625,971.244384765625,155867,2017,50.998
653,1110.0,1116.949951171875,1094.5,1097.25,976.6738891601562,105021,2017,50.998
654,1103.949951171875,1134.0,1100.0999755859375,1117.449951171875,994.654296875,335317,2017,50.998
655,1123.449951171875,1131.9000244140625,1117.25,1122.0999755859375,998.7931518554688,96824,2017,50.998
656,1125.9000244140625,1129.0999755859375,1115.0,1118.9000244140625,995.9449462890625,96997,2017,50.998
657,1125.0,1149.9000244140625,1125.0,1137.3499755859375,1012.367431640625,271233,2017,50.998
658,1141.050048828125,1149.0,1116.0,1128.449951171875,1004.4453735351562,169068,2017,50.998
659,1120.050048828125,1185.0,1120.050048828125,1176.050048828125,1046.814697265625,657677,2017,50.998
660,1186.949951171875,1223.800048828125,1181.5,1219.949951171875,1085.890625,728435,2017,50.998
661,1223.0,1232.0,1202.1500244140625,1218.300048828125,1084.421875,405040,2017,50.998
662,1220.0,1233.0,1204.0,1226.300048828125,1091.54296875,250525,2017,50.998
663,1225.0,1231.1500244140625,1199.050048828125,1203.3499755859375,1071.1146240234375,117162,2017,50.998
664,1206.0,1224.0,1190.0999755859375,1192.699951171875,1061.635009765625,241175,2017,50.998
665,1195.0,1219.9000244140625,1195.0,1212.9000244140625,1079.615234375,102003,2017,50.998
666,1207.199951171875,1219.800048828125,1201.25,1205.050048828125,1072.6280517578125,72686,2017,50.998
667,1215.050048828125,1215.050048828125,1180.0,1196.0,1064.5726318359375,124993,2017,50.998
668,1204.0,1208.0,1177.0,1184.1500244140625,1054.0245361328125,141929,2017,50.998
669,1186.4000244140625,1210.699951171875,1174.0,1194.449951171875,1063.192626953125,236295,2017,50.998
670,1188.800048828125,1246.0,1186.449951171875,1220.75,1086.6025390625,521336,2017,50.998
671,1233.1500244140625,1244.0,1217.8499755859375,1238.300048828125,1102.2242431640625,256336,2017,50.998
672,1244.9000244140625,1258.8499755859375,1211.5,1226.949951171875,1092.1212158203125,297148,2017,50.998
673,1219.0,1248.0,1215.0,1240.800048828125,1104.449462890625,231018,2017,50.998
674,1240.0,1245.0,1206.0,1210.0999755859375,1077.123046875,178380,2017,50.998
675,1214.199951171875,1214.199951171875,1180.0,1182.1500244140625,1052.244384765625,155055,2017,50.998
676,1184.800048828125,1212.0,1141.949951171875,1149.050048828125,1022.7816772460938,417553,2017,50.998
677,1153.449951171875,1158.449951171875,1125.0,1134.25,1009.6080322265625,328920,2017,50.998
678,1150.0,1177.050048828125,1136.0999755859375,1142.550048828125,1016.9959716796875,369783,2017,50.998
679,1149.699951171875,1157.449951171875,1118.0,1122.0999755859375,998.7931518554688,244095,2017,50.998
680,1129.6500244140625,1187.0,1128.0,1161.3499755859375,1033.7301025390625,595959,2017,50.998
681,1172.75,1199.5999755859375,1160.050048828125,1163.050048828125,1035.243408203125,501586,2017,50.998
682,1173.0,1230.800048828125,1163.4000244140625,1217.699951171875,1083.8878173828125,1253467,2017,50.998
683,1243.0,1248.0,1201.0,1217.550048828125,1083.7542724609375,913722,2017,50.998
684,1219.449951171875,1239.0,1212.0,1215.6500244140625,1082.06298828125,684491,2017,50.998
685,1219.9000244140625,1220.199951171875,1182.5,1184.6500244140625,1054.4697265625,225123,2017,50.998
686,1189.4000244140625,1190.449951171875,1150.0,1154.5,1027.6329345703125,427716,2017,50.998
687,1159.949951171875,1175.0999755859375,1148.199951171875,1154.800048828125,1027.89990234375,363716,2017,50.998
688,1135.0,1141.800048828125,1100.0,1120.5,997.369140625,813567,2017,50.998
689,1136.0,1137.0,1107.6500244140625,1112.0999755859375,989.8922119140625,308575,2017,50.998
690,1115.0,1142.4000244140625,1114.4000244140625,1129.75,1005.6025390625,283000,2017,50.998
691,1133.8499755859375,1140.0,1125.199951171875,1128.1500244140625,1004.1784057617188,112471,2017,50.998
692,1125.050048828125,1137.5,1118.0,1123.4000244140625,999.9503173828125,255026,2017,50.998
693,1127.0,1127.0,1101.0,1104.4000244140625,983.0382080078125,228624,2017,50.998
694,1108.0,1113.0,1067.25,1073.699951171875,955.7117919921875,330584,2017,50.998
695,1075.1500244140625,1093.699951171875,1061.1500244140625,1076.9000244140625,958.5602416992188,530835,2017,50.998
696,1077.0,1085.9000244140625,1066.199951171875,1068.699951171875,951.2614135742188,178099,2017,50.998
697,1061.0,1068.0,996.5999755859375,1003.5499877929688,893.2706298828125,625823,2017,50.998
698,1007.4000244140625,1020.0,981.0,992.2000122070312,883.16796875,630594,2017,50.998
699,996.7000122070312,998.9500122070312,972.1500244140625,977.0999755859375,869.7271118164062,419648,2017,50.998
700,983.9000244140625,984.7000122070312,958.5499877929688,968.4500122070312,862.02783203125,417784,2017,50.998
701,976.0,976.0,930.0999755859375,935.9000244140625,833.0546264648438,275357,2017,50.998
702,937.0,1000.0,936.8499755859375,992.5,883.4349365234375,771765,2017,50.998
703,1001.5,1007.8499755859375,987.0,993.4000244140625,884.2360229492188,372344,2017,50.998
704,995.0,1004.9000244140625,975.0,977.5,870.083251953125,239091,2017,50.998
705,976.5499877929688,984.5,967.0999755859375,975.5499877929688,868.3475341796875,169463,2017,50.998
706,978.5999755859375,1016.4500122070312,975.25,1004.0999755859375,893.7601928710938,315742,2017,50.998
707,1009.75,1019.75,990.5,1005.4000244140625,894.9172973632812,309670,2017,50.998
708,1005.0999755859375,1014.9000244140625,1000.0,1006.7999877929688,896.1634521484375,164116,2017,50.998
709,1006.7999877929688,1039.5999755859375,1006.7999877929688,1025.8499755859375,913.1200561523438,374548,2017,50.998
710,1028.0999755859375,1033.0,1007.0,1012.0,900.7920532226562,115647,2017,50.998
711,1015.0,1035.0,1014.7000122070312,1030.0999755859375,916.9030151367188,155176,2017,50.998
712,1030.0,1034.5,1017.0,1019.7999877929688,907.7349243164062,204694,2017,50.998
713,1013.0999755859375,1070.4000244140625,1013.0999755859375,1052.4000244140625,936.7525024414062,465489,2017,50.998
714,1064.0,1078.0,1055.0,1064.800048828125,947.7899169921875,354242,2017,50.998
715,1068.949951171875,1083.550048828125,1043.6500244140625,1048.449951171875,933.2365112304688,795395,2017,50.998
716,1065.0,1085.5,1052.9000244140625,1070.050048828125,952.4630126953125,676883,2017,50.998
717,1069.699951171875,1090.0,1065.5,1078.699951171875,960.162353515625,360200,2017,50.998
718,1080.0,1118.0,1080.0,1112.1500244140625,989.9367065429688,839308,2017,50.998
719,1115.9000244140625,1135.0,1102.25,1118.4000244140625,995.5,420954,2017,50.998
720,1118.5,1124.0,1088.0,1092.8499755859375,972.7574462890625,348977,2017,50.998
721,1098.5,1112.8499755859375,1088.300048828125,1099.25,978.4541625976562,210889,2017,50.998
722,1127.0,1135.0,1096.6500244140625,1102.3499755859375,981.2134399414062,450340,2017,50.998
723,1108.699951171875,1130.800048828125,1071.0,1080.949951171875,962.1651000976562,199497,2017,50.998
724,1087.0,1087.8499755859375,1055.050048828125,1062.8499755859375,946.0542602539062,151949,2017,50.998
725,1062.8499755859375,1075.800048828125,1047.0,1060.949951171875,944.363037109375,213727,2017,50.998
726,1062.0,1090.0,1062.0,1075.699951171875,957.4921264648438,276022,2017,50.998
727,1072.0,1093.25,1068.0,1088.300048828125,968.70751953125,174653,2017,50.998
728,1094.0,1107.0,1078.5,1084.9000244140625,965.6812133789062,288999,2017,50.998
729,1080.0999755859375,1101.0,1080.0999755859375,1093.199951171875,973.0689697265625,188556,2017,50.998
730,1095.0,1109.0,1094.6500244140625,1101.699951171875,980.635009765625,194154,2017,50.998
731,1101.699951171875,1110.0,1091.0,1102.949951171875,981.74755859375,139773,2017,50.998
732,1095.300048828125,1103.949951171875,1087.9000244140625,1091.5999755859375,971.6448974609375,144591,2017,50.998
733,1092.0,1095.699951171875,1081.699951171875,1085.699951171875,966.39306640625,22149,2017,50.998
734,1086.25,1116.6500244140625,1086.25,1097.550048828125,976.9411010742188,287139,2017,50.998
735,1092.5,1096.6500244140625,1081.550048828125,1091.3499755859375,971.4223022460938,295992,2017,50.998
736,1095.0,1112.0,1075.0999755859375,1078.550048828125,960.0289916992188,464451,2017,50.998
737,1076.0,1111.0,1076.0,1096.6500244140625,976.1398315429688,446187,2017,50.998
738,1098.0,1106.199951171875,1086.5999755859375,1092.0999755859375,972.0899047851562,208158,2017,50.998
739,1092.800048828125,1110.0999755859375,1091.4000244140625,1099.9000244140625,979.0327758789062,228603,2017,50.998
740,1106.0,1116.3499755859375,1097.9000244140625,1107.050048828125,985.3970336914062,148543,2017,50.998
741,1103.699951171875,1112.0,1100.0,1102.6500244140625,981.4806518554688,114820,2017,50.998
742,1103.949951171875,1136.5,1095.050048828125,1127.75,1003.822509765625,512863,2017,50.998
743,1136.0,1169.0,1125.1500244140625,1165.550048828125,1037.4686279296875,503287,2017,50.998
744,1171.9000244140625,1182.0,1152.0999755859375,1156.449951171875,1029.3685302734375,323602,2017,50.998
745,1145.0,1157.699951171875,1137.0,1140.9000244140625,1015.5274047851562,248201,2017,50.998
746,1140.0,1149.25,1108.1500244140625,1115.0999755859375,992.5623779296875,327974,2017,50.998
747,1115.0,1122.800048828125,1097.3499755859375,1103.800048828125,982.50439453125,295391,2017,50.998
748,1104.0,1130.0,1090.0,1120.8499755859375,997.6806030273438,353822,2017,50.998
749,1122.0999755859375,1127.800048828125,1109.699951171875,1111.9000244140625,989.7139892578125,116372,2017,50.998
750,1110.0,1125.949951171875,1095.3499755859375,1116.25,993.5861206054688,479371,2017,50.998
751,1103.300048828125,1115.0,1100.199951171875,1107.699951171875,985.9755859375,201151,2017,50.998
752,1107.75,1126.75,1106.0,1118.75,995.8113403320312,242734,2017,50.998
753,1120.0,1123.6500244140625,1111.0,1115.0999755859375,992.5623779296875,109217,2017,50.998
754,1117.0,1133.0,1111.699951171875,1118.300048828125,995.4108276367188,239421,2017,50.998
755,1118.0,1127.0,1076.9000244140625,1091.949951171875,971.956298828125,317043,2017,50.998
756,1089.800048828125,1091.0,1015.0999755859375,1049.1500244140625,933.8597412109375,329526,2017,50.998
757,1017.6500244140625,1049.550048828125,1002.0,1040.550048828125,926.2047729492188,288910,2017,50.998
758,1039.0,1072.4000244140625,1038.5,1061.5999755859375,958.7625122070312,400337,2017,50.998
759,1056.050048828125,1084.5,1050.800048828125,1074.300048828125,970.2322998046875,312441,2017,50.998
760,1070.0999755859375,1088.5,1062.0,1066.3499755859375,963.05224609375,247679,2017,50.998
761,1031.0,1044.3499755859375,1022.5499877929688,1030.0,930.2236328125,352062,2017,50.998
762,1028.0,1034.9000244140625,992.7000122070312,997.5999755859375,900.962158203125,420987,2017,50.998
763,1005.0,1005.0,980.0999755859375,982.5999755859375,887.415283203125,178253,2017,50.998
764,994.0,1013.0,990.1500244140625,1009.8499755859375,912.0255737304688,208516,2017,50.998
765,1009.8499755859375,1027.699951171875,995.0999755859375,1022.0,922.9985961914062,193028,2017,50.998
766,1023.5999755859375,1052.5999755859375,1023.5999755859375,1049.300048828125,947.6541748046875,275308,2017,50.998
767,1050.0,1064.0,1035.5,1059.75,957.0917358398438,257007,2017,50.998
768,1061.0,1071.5,1055.050048828125,1061.6500244140625,958.8076171875,147876,2017,50.998
769,1061.6500244140625,1066.0,1044.699951171875,1051.5,949.6409912109375,210947,2017,50.998
770,1047.0,1080.699951171875,1041.0,1071.25,967.477783203125,180620,2017,50.998
771,1071.25,1086.0,1065.0,1070.699951171875,966.9808959960938,180168,2017,50.998
772,1070.0,1083.0,1062.050048828125,1075.75,971.5418090820312,144553,2017,50.998
773,1078.0,1107.0,1072.449951171875,1091.5999755859375,985.8563842773438,499157,2017,50.998
774,1099.800048828125,1134.0,1096.199951171875,1111.75,1004.0543823242188,267961,2017,50.998
775,1120.8499755859375,1127.199951171875,1098.0,1106.449951171875,999.267822265625,124147,2017,50.998
776,1109.0,1123.300048828125,1104.8499755859375,1112.8499755859375,1005.0478515625,167859,2017,50.998
777,1114.9000244140625,1149.0,1113.1500244140625,1139.949951171875,1029.522705078125,253108,2017,50.998
778,1145.0,1153.0,1111.5999755859375,1117.0999755859375,1008.8864135742188,184396,2017,50.998
779,1116.699951171875,1127.699951171875,1105.0,1110.25,1002.69970703125,206776,2017,50.998
780,1109.0,1117.25,1092.5999755859375,1100.300048828125,993.7137451171875,190180,2017,50.998
781,1100.0,1126.0,1100.0,1112.300048828125,1004.5512084960938,289335,2017,50.998
782,1115.0,1115.0,1102.4000244140625,1107.5999755859375,1000.3065185546875,71417,2017,50.998
783,1108.0,1118.199951171875,1095.0,1099.300048828125,992.810546875,125221,2017,50.998
784,1095.5,1103.949951171875,1076.0999755859375,1087.699951171875,982.3341674804688,126437,2017,50.998
785,1085.0999755859375,1105.4000244140625,1069.300048828125,1085.5,980.3472900390625,257425,2017,50.998
786,1080.0,1085.0,1051.9000244140625,1057.1500244140625,954.74365234375,249975,2017,50.998
787,1050.0,1072.5,1037.3499755859375,1059.0,956.4144287109375,449620,2017,50.998
788,1061.0,1064.949951171875,1017.5999755859375,1024.5,925.2564086914062,187912,2017,50.998
789,1023.0,1032.0,999.0999755859375,1019.2999877929688,920.5601196289062,349326,2017,50.998
790,1029.0,1058.949951171875,1027.0,1039.1500244140625,938.4872436523438,179719,2017,50.998
791,1065.0,1066.800048828125,1044.0,1060.4000244140625,957.6788330078125,196148,2017,50.998
792,1061.9000244140625,1074.1500244140625,1052.0999755859375,1056.25,953.9307861328125,127909,2017,50.998
793,1056.25,1066.9000244140625,1042.3499755859375,1047.550048828125,946.0736083984375,90134,2017,50.998
794,1050.0,1078.449951171875,1050.0,1063.699951171875,960.6590576171875,186904,2017,50.998
795,1070.0,1090.0,1064.1500244140625,1072.1500244140625,968.2904663085938,219229,2017,50.998
796,1078.9000244140625,1113.949951171875,1058.8499755859375,1106.199951171875,999.0420532226562,395337,2017,50.998
797,1114.9000244140625,1129.0,1094.0999755859375,1103.300048828125,996.4231567382812,342268,2017,50.998
798,1110.9000244140625,1137.800048828125,1105.3499755859375,1128.699951171875,1019.3624267578125,346879,2017,50.998
799,1135.449951171875,1159.800048828125,1116.9000244140625,1133.550048828125,1023.7428588867188,628814,2017,50.998
800,1159.8499755859375,1159.8499755859375,1112.5,1130.949951171875,1021.3945922851562,479116,2017,50.998
801,1144.5999755859375,1157.800048828125,1124.300048828125,1128.949951171875,1019.5882568359375,610183,2017,50.998
802,1122.0,1130.300048828125,1102.0,1112.5,1004.7318115234375,140596,2017,50.998
803,1113.949951171875,1120.0,1081.199951171875,1095.5999755859375,989.4688720703125,69988,2017,50.998
804,1090.25,1111.9000244140625,1080.5,1090.3499755859375,984.7275390625,325357,2017,50.998
805,1091.5,1103.9000244140625,1082.6500244140625,1088.75,983.2825317382812,185641,2017,50.998
806,1095.0,1099.75,1039.050048828125,1043.0,941.96435546875,393901,2017,50.998
807,1046.0,1069.0,1030.699951171875,1052.949951171875,950.950439453125,497656,2017,50.998
808,1054.0,1074.9000244140625,1053.3499755859375,1067.4000244140625,964.000732421875,210230,2017,50.998
809,1067.4000244140625,1078.0,1054.5,1056.5,954.1565551757812,178355,2017,50.998
810,1057.0,1066.8499755859375,1045.050048828125,1053.800048828125,951.7180786132812,205124,2017,50.998
811,1062.699951171875,1064.0,1040.0,1043.8499755859375,942.73193359375,180885,2017,50.998
812,1046.0,1051.75,1017.0,1019.5999755859375,920.8309936523438,530442,2017,50.998
813,1024.0,1025.0,1005.7000122070312,1012.0,913.9672241210938,454719,2017,50.998
814,1018.0,1025.699951171875,1012.2000122070312,1015.9000244140625,917.4895629882812,179301,2017,50.998
815,1016.0,1022.0,990.0,993.0499877929688,896.8529663085938,290739,2017,50.998
816,1000.0,1005.0,975.0,979.25,884.3897705078125,269501,2017,50.998
817,984.0,991.0,975.7999877929688,979.6500244140625,884.7510375976562,164547,2017,50.998
818,979.9500122070312,979.9500122070312,952.5,965.3499755859375,871.8362426757812,370571,2017,50.998
819,974.0999755859375,974.0999755859375,946.2000122070312,951.0999755859375,858.9666748046875,283814,2017,50.998
820,951.0999755859375,959.0999755859375,944.0,948.5499877929688,856.6637573242188,192142,2017,50.998
821,950.0,955.5499877929688,928.9000244140625,934.0,843.523193359375,292054,2017,50.998
822,940.0,949.5999755859375,925.0,928.8499755859375,838.8720703125,337266,2017,50.998
823,938.9500122070312,967.4000244140625,935.25,948.5999755859375,856.7089233398438,453385,2017,50.998
824,951.0,982.4000244140625,950.0,973.75,879.4225463867188,417422,2017,50.998
825,981.0999755859375,981.0999755859375,957.1500244140625,961.75,868.5850219726562,224655,2017,50.998
826,966.0,968.0,951.0999755859375,954.4500122070312,861.9921875,182759,2017,50.998
827,954.4500122070312,958.5999755859375,945.0999755859375,950.0,857.9732666015625,172453,2017,50.998
828,955.9000244140625,962.9000244140625,945.8499755859375,948.4500122070312,856.5733642578125,229979,2017,50.998
829,953.7000122070312,976.0,947.2000122070312,970.5,876.4874267578125,337440,2017,50.998
830,971.5,992.5,971.4500122070312,983.5999755859375,888.318359375,403249,2017,50.998
831,990.0,994.5,972.7000122070312,976.7999877929688,882.1771240234375,224169,2017,50.998
832,975.0,985.0,954.0,957.7999877929688,865.0177001953125,356151,2017,50.998
833,958.9500122070312,974.9500122070312,953.0,960.0,867.0045776367188,257004,2017,50.998
834,961.0,970.0,932.3499755859375,936.4500122070312,845.73583984375,168152,2017,50.998
835,944.0,944.9500122070312,900.0,908.0999755859375,820.1321411132812,584740,2017,50.998
836,908.0,920.0,896.7000122070312,906.4500122070312,818.6420288085938,344489,2017,50.998
837,909.0,967.0,909.0,951.0999755859375,858.9666748046875,734923,2017,50.998
838,964.7000122070312,984.0,953.0,976.4500122070312,881.861083984375,529284,2017,50.998
839,979.9500122070312,984.9500122070312,965.7999877929688,980.0,885.0671997070312,289526,2017,50.998
840,975.0,983.9000244140625,962.5,966.7999877929688,873.1458129882812,198024,2017,50.998
841,968.0,998.25,966.9500122070312,988.1500244140625,892.427734375,954046,2017,50.998
842,992.9500122070312,996.4500122070312,972.5,978.5999755859375,883.8027954101562,440449,2017,50.998
843,979.0,992.7000122070312,973.1500244140625,978.1500244140625,883.3963623046875,345719,2017,50.998
844,975.6500244140625,984.25,943.4500122070312,970.3499755859375,876.3519897460938,312166,2017,50.998
845,970.0,980.0,955.1500244140625,960.2999877929688,867.2755126953125,508756,2017,50.998
846,969.4000244140625,970.7999877929688,957.75,962.5,869.2623901367188,585783,2017,50.998
847,963.0,967.9500122070312,955.0,957.6500244140625,864.8822021484375,364206,2017,50.998
848,960.0,964.7999877929688,940.0,944.1500244140625,852.6900634765625,813209,2017,50.998
849,950.0999755859375,960.7999877929688,944.5,946.9000244140625,855.1735229492188,499719,2017,50.998
850,949.9000244140625,954.5,941.0999755859375,944.0999755859375,852.644775390625,236351,2017,50.998
851,949.0,949.25,932.0,938.6500244140625,847.7227783203125,550833,2017,50.998
852,947.0,950.0,909.0499877929688,911.5499877929688,823.2479248046875,1039964,2017,50.998
853,914.9000244140625,928.0,907.0,920.0499877929688,830.9244995117188,601516,2018,50.998
854,922.0,927.9500122070312,904.5,908.4500122070312,820.4482421875,442172,2018,50.998
855,911.0499877929688,920.0,905.7000122070312,910.5499877929688,822.3447265625,315350,2018,50.998
856,914.2000122070312,929.9500122070312,914.2000122070312,925.2000122070312,835.5756225585938,637710,2018,50.998
857,925.0,928.7999877929688,917.0,919.1500244140625,830.1117553710938,184212,2018,50.998
858,924.4000244140625,954.0,921.0,950.5,858.4248046875,742779,2018,50.998
859,954.0,958.2000122070312,931.75,938.9000244140625,847.9485473632812,515124,2018,50.998
860,955.0,955.0,939.0499877929688,940.0,848.94189453125,631952,2018,50.998
861,943.0,948.9000244140625,932.7000122070312,934.9500122070312,844.3811645507812,448667,2018,50.998
862,938.0,945.7999877929688,924.0,941.7999877929688,850.5675048828125,285162,2018,50.998
863,947.9000244140625,948.0,928.5,930.4500122070312,840.3170166015625,262622,2018,50.998
864,931.25,939.7999877929688,875.0999755859375,895.9500122070312,809.1591186523438,766022,2018,50.998
865,871.0,874.2000122070312,835.0,851.9000244140625,769.376220703125,2310891,2018,50.998
866,862.0999755859375,864.8499755859375,830.2000122070312,842.9500122070312,761.2931518554688,1273819,2018,50.998
867,837.5499877929688,848.0,833.0,836.5999755859375,755.558349609375,409607,2018,50.998
868,837.0,854.5499877929688,833.9500122070312,840.8499755859375,759.3966064453125,1611225,2018,50.998
869,854.5,854.5,840.0499877929688,842.2000122070312,760.6158447265625,370371,2018,50.998
870,844.9000244140625,844.9000244140625,828.4500122070312,834.25,753.4359741210938,328772,2018,50.998
871,838.9500122070312,840.9500122070312,818.7999877929688,823.4500122070312,743.6822509765625,509320,2018,50.998
872,824.7999877929688,828.2999877929688,797.0,799.9500122070312,722.4586791992188,621498,2018,50.998
873,799.9500122070312,801.0499877929688,768.0499877929688,770.5,695.8614501953125,844539,2018,50.998
874,788.0,788.0,770.1500244140625,775.7000122070312,700.5578002929688,791384,2018,50.998
875,777.9500122070312,796.5499877929688,770.5,778.0499877929688,702.6800537109375,943117,2018,50.998
876,778.0,778.0499877929688,729.5,736.3499755859375,665.01953125,772034,2018,50.998
877,732.0,732.0,697.4000244140625,716.0999755859375,646.731201171875,695728,2018,50.998
878,695.0,707.0,671.75,701.0,633.0939331054688,961359,2018,50.998
879,708.0,733.0,703.0,728.7999877929688,658.200927734375,688806,2018,50.998
880,738.0,745.6500244140625,733.0,738.7000122070312,667.1419677734375,390355,2018,50.998
881,724.0,729.8499755859375,704.2000122070312,721.6500244140625,651.74365234375,266631,2018,50.998
882,735.0,752.4000244140625,730.1500244140625,740.9000244140625,669.1288452148438,426459,2018,50.998
883,753.9500122070312,763.0,747.25,757.5,684.1207885742188,426941,2018,50.998
884,760.0,767.3499755859375,741.0,742.7999877929688,670.8446655273438,363231,2018,50.998
885,747.0,752.0999755859375,727.25,742.5999755859375,670.6641235351562,452544,2018,50.998
886,749.0,764.9000244140625,742.5,759.8499755859375,686.2431030273438,676883,2018,50.998
887,760.0,762.4000244140625,750.9500122070312,754.3499755859375,681.27587890625,267124,2018,50.998
888,759.0,763.7999877929688,752.0999755859375,761.0,687.2816772460938,353586,2018,50.998
889,759.0,759.4000244140625,741.1500244140625,744.7000122070312,672.5607299804688,519871,2018,50.998
890,746.7999877929688,761.5999755859375,735.0,752.6500244140625,679.7406005859375,400322,2018,50.998
891,757.0,762.5,751.4500122070312,755.5499877929688,682.3596801757812,263561,2018,50.998
892,756.0,772.2999877929688,746.4500122070312,766.25,692.0231323242188,392133,2018,50.998
893,759.9000244140625,784.5,759.5,780.1500244140625,704.57666015625,600135,2018,50.998
894,779.4000244140625,785.0,768.2999877929688,770.5999755859375,695.9517822265625,193320,2018,50.998
895,769.9500122070312,776.4500122070312,764.2000122070312,773.8499755859375,698.886962890625,228654,2018,50.998
896,775.0,783.4000244140625,751.7000122070312,762.6500244140625,688.7719116210938,313791,2018,50.998
897,755.0,762.2999877929688,740.5999755859375,745.0499877929688,672.8767700195312,290989,2018,50.998
898,745.0,754.4000244140625,736.6500244140625,744.0499877929688,671.9736938476562,232152,2018,50.998
899,752.8499755859375,753.0,740.0,742.4500122070312,670.5286254882812,184598,2018,50.998
900,745.0,748.9000244140625,726.5999755859375,736.2999877929688,664.9744262695312,311030,2018,50.998
901,736.0999755859375,753.9000244140625,733.3499755859375,750.7999877929688,678.0697631835938,250257,2018,50.998
902,755.0,767.0,751.0499877929688,761.2000122070312,687.46240234375,397180,2018,50.998
903,764.9000244140625,834.5,761.2000122070312,825.0999755859375,745.1723022460938,2115657,2018,50.998
904,830.9000244140625,831.9500122070312,803.6500244140625,807.7999877929688,729.5482177734375,835610,2018,50.998
905,815.0,816.9000244140625,758.2999877929688,765.2999877929688,691.1652221679688,538044,2018,50.998
906,762.0,772.9000244140625,730.8499755859375,762.2000122070312,688.3655395507812,418083,2018,50.998
907,769.7000122070312,789.0,758.5,761.3499755859375,687.5978393554688,439526,2018,50.998
908,765.0,769.6500244140625,742.5,743.9500122070312,671.8834228515625,304139,2018,50.998
909,730.0,735.7000122070312,698.5,706.5,638.0611572265625,1273864,2018,50.998
910,698.0,698.0,672.0,688.75,622.0306396484375,1298844,2018,50.998
911,699.0,704.9000244140625,682.2000122070312,686.5,619.9985961914062,637336,2018,50.998
912,679.7999877929688,682.2999877929688,665.0999755859375,667.3499755859375,602.7036743164062,648127,2018,50.998
913,678.0,706.0,672.1500244140625,702.6500244140625,634.5841674804688,416150,2018,50.998
914,699.8499755859375,739.0,695.1500244140625,732.75,661.7684326171875,726770,2018,50.998
915,732.7000122070312,747.0,721.0,723.25,653.1885986328125,551805,2018,50.998
916,733.7000122070312,745.0,730.0,741.2000122070312,669.3997802734375,303790,2018,50.998
917,736.0999755859375,759.9500122070312,736.0999755859375,754.3499755859375,681.27587890625,294597,2018,50.998
918,757.5999755859375,771.6500244140625,754.0,758.75,685.249755859375,270308,2018,50.998
919,760.0,766.5,732.8499755859375,743.0,671.025390625,411229,2018,50.998
920,745.0,752.9000244140625,735.5,739.1500244140625,667.5484008789062,363098,2018,50.998
921,742.0,746.0,730.0,740.0,668.3160400390625,297329,2018,50.998
922,745.0,772.7999877929688,745.0,759.5,685.9270629882812,786197,2018,50.998
923,758.7999877929688,781.0,751.2000122070312,770.6500244140625,695.9968872070312,921715,2018,50.998
924,774.9000244140625,776.4500122070312,763.0999755859375,764.6500244140625,690.5782470703125,404957,2018,50.998
925,765.0,770.4000244140625,745.25,750.5499877929688,677.8440551757812,475357,2018,50.998
926,754.7000122070312,775.0,750.9000244140625,770.8499755859375,696.1775512695312,475614,2018,50.998
927,767.0,792.6500244140625,759.1500244140625,785.25,709.1826782226562,708845,2018,50.998
928,784.9500122070312,792.75,778.1500244140625,785.5499877929688,709.4535522460938,315660,2018,50.998
929,785.9500122070312,798.0,781.5499877929688,786.4500122070312,710.266357421875,328040,2018,50.998
930,789.0,789.9500122070312,758.0,768.9000244140625,694.41650390625,403371,2018,50.998
931,769.9000244140625,771.2000122070312,750.1500244140625,762.0999755859375,688.2752075195312,499331,2018,50.998
932,765.9000244140625,808.0,765.7999877929688,794.1500244140625,717.220458984375,1027313,2018,50.998
933,818.0,818.0,776.0,779.0499877929688,703.583251953125,811701,2018,50.998
934,779.0,782.9500122070312,747.7999877929688,757.3499755859375,683.9853515625,377443,2018,50.998
935,760.0,761.5499877929688,739.0,749.7999877929688,677.1666870117188,377723,2018,50.998
936,749.7999877929688,760.25,748.0,751.0499877929688,678.2955932617188,414702,2018,50.998
