Date,Year,Adj Close,Volume,Symbol,Outstanding_Shares
2016-07-18,2016,895.7,165653,MCX.NS,50.998
2016-07-19,2016,887.3,59481,MCX.NS,50.998
2016-07-20,2016,918.1,428581,MCX.NS,50.998
2016-07-21,2016,904.0,155918,MCX.NS,50.998
2016-07-22,2016,956.8,481910,MCX.NS,50.998
2016-07-25,2016,934.2,206391,MCX.NS,50.998
2016-07-26,2016,911.8,101823,MCX.NS,50.998
2016-07-27,2016,933.6,236602,MCX.NS,50.998
2016-07-28,2016,946.2,484854,MCX.NS,50.998
2016-07-29,2016,932.0,96243,MCX.NS,50.998
2016-08-01,2016,925.6,103318,MCX.NS,50.998
2016-08-02,2016,904.4,110884,MCX.NS,50.998
2016-08-03,2016,903.4,121007,MCX.NS,50.998
2016-08-04,2016,912.0,478478,MCX.NS,50.998
2016-08-05,2016,901.8,257009,MCX.NS,50.998
2016-08-08,2016,898.3,158351,MCX.NS,50.998
2016-08-09,2016,886.2,123016,MCX.NS,50.998
2016-08-10,2016,862.4,169477,MCX.NS,50.998
2016-08-11,2016,881.6,175570,MCX.NS,50.998
2016-08-12,2016,887.0,156044,MCX.NS,50.998
2016-08-16,2016,885.8,78106,MCX.NS,50.998
2016-08-17,2016,874.9,55455,MCX.NS,50.998
2016-08-18,2016,878.5,50700,MCX.NS,50.998
2016-08-19,2016,877.3,75511,MCX.NS,50.998
2016-08-22,2016,876.3,152728,MCX.NS,50.998
2016-08-23,2016,883.5,105965,MCX.NS,50.998
2016-08-24,2016,872.0,71835,MCX.NS,50.998
2016-08-25,2016,875.7,144537,MCX.NS,50.998
2016-08-26,2016,872.1,65331,MCX.NS,50.998
2016-08-29,2016,870.4,84803,MCX.NS,50.998
2016-08-30,2016,874.5,104714,MCX.NS,50.998
2016-08-31,2016,874.1,97321,MCX.NS,50.998
2016-09-01,2016,877.7,250894,MCX.NS,50.998
2016-09-02,2016,883.3,242600,MCX.NS,50.998
2016-09-06,2016,881.1,72165,MCX.NS,50.998
2016-09-07,2016,868.1,132976,MCX.NS,50.998
2016-09-08,2016,873.4,136515,MCX.NS,50.998
2016-09-09,2016,847.1,344009,MCX.NS,50.998
2016-09-12,2016,827.2,164854,MCX.NS,50.998
2016-09-14,2016,850.7,231995,MCX.NS,50.998
2016-09-15,2016,865.8,135453,MCX.NS,50.998
2016-09-16,2016,869.4,295338,MCX.NS,50.998
2016-09-19,2016,879.5,151592,MCX.NS,50.998
2016-09-20,2016,900.7,1004441,MCX.NS,50.998
2016-09-21,2016,915.0,352851,MCX.NS,50.998
2016-09-22,2016,935.0,412343,MCX.NS,50.998
2016-09-23,2016,933.0,441599,MCX.NS,50.998
2016-09-26,2016,952.2,513605,MCX.NS,50.998
2016-09-27,2016,1023.8,2975201,MCX.NS,50.998
2016-09-28,2016,1113.1,2621422,MCX.NS,50.998
2016-09-29,2016,1165.2,5220531,MCX.NS,50.998
2016-09-30,2016,1202.8,1992050,MCX.NS,50.998
2016-10-03,2016,1218.5,1290136,MCX.NS,50.998
2016-10-04,2016,1180.5,934232,MCX.NS,50.998
2016-10-05,2016,1167.1,450614,MCX.NS,50.998
2016-10-06,2016,1124.7,640525,MCX.NS,50.998
2016-10-07,2016,1154.7,901687,MCX.NS,50.998
2016-10-10,2016,1176.6,548663,MCX.NS,50.998
2016-10-13,2016,1175.2,654698,MCX.NS,50.998
2016-10-14,2016,1197.3,655524,MCX.NS,50.998
2016-10-17,2016,1206.8,414790,MCX.NS,50.998
2016-10-18,2016,1213.0,310965,MCX.NS,50.998
2016-10-19,2016,1167.9,308580,MCX.NS,50.998
2016-10-20,2016,1159.9,199464,MCX.NS,50.998
2016-10-21,2016,1150.2,249589,MCX.NS,50.998
2016-10-24,2016,1155.9,123997,MCX.NS,50.998
2016-10-25,2016,1134.4,136689,MCX.NS,50.998
2016-10-26,2016,1156.3,291522,MCX.NS,50.998
2016-10-27,2016,1126.5,182321,MCX.NS,50.998
2016-10-28,2016,1144.5,122911,MCX.NS,50.998
2016-11-01,2016,1124.6,103048,MCX.NS,50.998
2016-11-02,2016,1114.6,245409,MCX.NS,50.998
2016-11-03,2016,1175.5,1226635,MCX.NS,50.998
2016-11-04,2016,1186.3,542095,MCX.NS,50.998
2016-11-07,2016,1202.6,371985,MCX.NS,50.998
2016-11-08,2016,1182.2,173369,MCX.NS,50.998
2016-11-09,2016,1144.8,470597,MCX.NS,50.998
2016-11-10,2016,1223.6,876843,MCX.NS,50.998
2016-11-11,2016,1158.7,462470,MCX.NS,50.998
2016-11-15,2016,1089.5,298162,MCX.NS,50.998
2016-11-16,2016,1149.8,631292,MCX.NS,50.998
2016-11-17,2016,1164.1,356286,MCX.NS,50.998
2016-11-18,2016,1152.9,211371,MCX.NS,50.998
2016-11-21,2016,1084.3,304341,MCX.NS,50.998
2016-11-22,2016,1099.8,286665,MCX.NS,50.998
2016-11-23,2016,1103.4,267631,MCX.NS,50.998
2016-11-24,2016,1102.7,190692,MCX.NS,50.998
2016-11-25,2016,1105.0,134691,MCX.NS,50.998
2016-11-28,2016,1111.5,208582,MCX.NS,50.998
2016-11-29,2016,1092.5,203852,MCX.NS,50.998
2016-11-30,2016,1082.3,369198,MCX.NS,50.998
2016-12-01,2016,1079.7,155199,MCX.NS,50.998
2016-12-02,2016,1065.2,203317,MCX.NS,50.998
2016-12-05,2016,1066.8,155411,MCX.NS,50.998
2016-12-06,2016,1101.7,302620,MCX.NS,50.998
2016-12-07,2016,1128.7,328463,MCX.NS,50.998
2016-12-08,2016,1156.7,298080,MCX.NS,50.998
2016-12-09,2016,1183.7,4239446,MCX.NS,50.998
2016-12-12,2016,1194.5,557777,MCX.NS,50.998
2016-12-13,2016,1198.9,253169,MCX.NS,50.998
2016-12-14,2016,1159.4,246310,MCX.NS,50.998
2016-12-15,2016,1168.5,345264,MCX.NS,50.998
2016-12-16,2016,1168.4,232536,MCX.NS,50.998
2016-12-19,2016,1151.7,131569,MCX.NS,50.998
2016-12-20,2016,1134.5,114831,MCX.NS,50.998
2016-12-21,2016,1126.0,116782,MCX.NS,50.998
2016-12-22,2016,1107.2,153945,MCX.NS,50.998
2016-12-23,2016,1115.5,148595,MCX.NS,50.998
2016-12-26,2016,1077.9,147023,MCX.NS,50.998
2016-12-27,2016,1087.0,125371,MCX.NS,50.998
2016-12-28,2016,1120.8,287346,MCX.NS,50.998
2016-12-29,2016,1125.7,420957,MCX.NS,50.998
2016-12-30,2016,1128.2,207012,MCX.NS,50.998
2017-01-02,2017,1113.1,168892,MCX.NS,50.998
2017-01-03,2017,1113.4,218619,MCX.NS,50.998
2017-01-04,2017,1140.1,509331,MCX.NS,50.998
2017-01-05,2017,1131.6,269483,MCX.NS,50.998
2017-01-06,2017,1115.5,184138,MCX.NS,50.998
2017-01-09,2017,1110.6,139561,MCX.NS,50.998
2017-01-10,2017,1106.5,233113,MCX.NS,50.998
2017-01-11,2017,1103.9,256441,MCX.NS,50.998
2017-01-12,2017,1088.3,220557,MCX.NS,50.998
2017-01-13,2017,1069.4,938993,MCX.NS,50.998
2017-01-16,2017,1056.6,535124,MCX.NS,50.998
2017-01-17,2017,1049.7,766758,MCX.NS,50.998
2017-01-18,2017,1075.6,610024,MCX.NS,50.998
2017-01-19,2017,1075.3,268665,MCX.NS,50.998
2017-01-20,2017,1063.2,434593,MCX.NS,50.998
2017-01-23,2017,1058.0,232389,MCX.NS,50.998
2017-01-24,2017,1049.2,230061,MCX.NS,50.998
2017-01-25,2017,1051.4,169766,MCX.NS,50.998
2017-01-27,2017,1069.9,596826,MCX.NS,50.998
2017-01-30,2017,1063.1,151398,MCX.NS,50.998
2017-01-31,2017,1044.3,185023,MCX.NS,50.998
2017-02-01,2017,1048.2,325543,MCX.NS,50.998
2017-02-02,2017,1067.4,425261,MCX.NS,50.998
2017-02-03,2017,1067.9,1015095,MCX.NS,50.998
2017-02-06,2017,1047.2,233255,MCX.NS,50.998
2017-02-07,2017,1022.9,238589,MCX.NS,50.998
2017-02-08,2017,1005.8,279652,MCX.NS,50.998
2017-02-09,2017,984.5,545879,MCX.NS,50.998
2017-02-10,2017,970.2,438861,MCX.NS,50.998
2017-02-13,2017,1026.2,1125941,MCX.NS,50.998
2017-02-14,2017,1005.7,354446,MCX.NS,50.998
2017-02-15,2017,978.3,364002,MCX.NS,50.998
2017-02-16,2017,991.7,325541,MCX.NS,50.998
2017-02-17,2017,999.7,385220,MCX.NS,50.998
2017-02-20,2017,999.9,164829,MCX.NS,50.998
2017-02-21,2017,997.5,258076,MCX.NS,50.998
2017-02-22,2017,999.5,191012,MCX.NS,50.998
2017-02-23,2017,1015.1,236344,MCX.NS,50.998
2017-02-27,2017,995.3,90375,MCX.NS,50.998
2017-02-28,2017,995.4,130185,MCX.NS,50.998
2017-03-01,2017,1012.6,474237,MCX.NS,50.998
2017-03-02,2017,1001.1,196836,MCX.NS,50.998
2017-03-03,2017,992.9,100089,MCX.NS,50.998
2017-03-06,2017,982.1,128211,MCX.NS,50.998
2017-03-07,2017,980.2,126553,MCX.NS,50.998
2017-03-08,2017,990.6,112199,MCX.NS,50.998
2017-03-09,2017,975.2,110957,MCX.NS,50.998
2017-03-10,2017,971.2,155867,MCX.NS,50.998
2017-03-14,2017,976.7,105021,MCX.NS,50.998
2017-03-15,2017,994.7,335317,MCX.NS,50.998
2017-03-16,2017,998.8,96824,MCX.NS,50.998
2017-03-17,2017,995.9,96997,MCX.NS,50.998
2017-03-20,2017,1012.4,271233,MCX.NS,50.998
2017-03-21,2017,1004.4,169068,MCX.NS,50.998
2017-03-22,2017,1046.8,657677,MCX.NS,50.998
2017-03-23,2017,1085.9,728435,MCX.NS,50.998
2017-03-24,2017,1084.4,405040,MCX.NS,50.998
2017-03-27,2017,1091.5,250525,MCX.NS,50.998
2017-03-28,2017,1071.1,117162,MCX.NS,50.998
2017-03-29,2017,1061.6,241175,MCX.NS,50.998
2017-03-30,2017,1079.6,102003,MCX.NS,50.998
2017-03-31,2017,1072.6,72686,MCX.NS,50.998
2017-04-03,2017,1064.6,124993,MCX.NS,50.998
2017-04-05,2017,1054.0,141929,MCX.NS,50.998
2017-04-06,2017,1063.2,236295,MCX.NS,50.998
2017-04-07,2017,1086.6,521336,MCX.NS,50.998
2017-04-10,2017,1102.2,256336,MCX.NS,50.998
2017-04-11,2017,1092.1,297148,MCX.NS,50.998
2017-04-12,2017,1104.4,231018,MCX.NS,50.998
2017-04-13,2017,1077.1,178380,MCX.NS,50.998
2017-04-17,2017,1052.2,155055,MCX.NS,50.998
2017-04-18,2017,1022.8,417553,MCX.NS,50.998
2017-04-19,2017,1009.6,328920,MCX.NS,50.998
2017-04-20,2017,1017.0,369783,MCX.NS,50.998
2017-04-21,2017,998.8,244095,MCX.NS,50.998
2017-04-24,2017,1033.7,595959,MCX.NS,50.998
2017-04-25,2017,1035.2,501586,MCX.NS,50.998
2017-04-26,2017,1083.9,1253467,MCX.NS,50.998
2017-04-27,2017,1083.8,913722,MCX.NS,50.998
2017-04-28,2017,1082.1,684491,MCX.NS,50.998
2017-05-02,2017,1054.5,225123,MCX.NS,50.998
2017-05-03,2017,1027.6,427716,MCX.NS,50.998
2017-05-04,2017,1027.9,363716,MCX.NS,50.998
2017-05-05,2017,997.4,813567,MCX.NS,50.998
2017-05-08,2017,989.9,308575,MCX.NS,50.998
2017-05-09,2017,1005.6,283000,MCX.NS,50.998
2017-05-10,2017,1004.2,112471,MCX.NS,50.998
2017-05-11,2017,1000.0,255026,MCX.NS,50.998
2017-05-12,2017,983.0,228624,MCX.NS,50.998
2017-05-15,2017,955.7,330584,MCX.NS,50.998
2017-05-16,2017,958.6,530835,MCX.NS,50.998
2017-05-17,2017,951.3,178099,MCX.NS,50.998
2017-05-18,2017,893.3,625823,MCX.NS,50.998
2017-05-19,2017,883.2,630594,MCX.NS,50.998
2017-05-22,2017,869.7,419648,MCX.NS,50.998
2017-05-23,2017,862.0,417784,MCX.NS,50.998
2017-05-24,2017,833.1,275357,MCX.NS,50.998
2017-05-25,2017,883.4,771765,MCX.NS,50.998
2017-05-26,2017,884.2,372344,MCX.NS,50.998
2017-05-29,2017,870.1,239091,MCX.NS,50.998
2017-05-30,2017,868.3,169463,MCX.NS,50.998
2017-05-31,2017,893.8,315742,MCX.NS,50.998
2017-06-01,2017,894.9,309670,MCX.NS,50.998
2017-06-02,2017,896.2,164116,MCX.NS,50.998
2017-06-05,2017,913.1,374548,MCX.NS,50.998
2017-06-06,2017,900.8,115647,MCX.NS,50.998
2017-06-07,2017,916.9,155176,MCX.NS,50.998
2017-06-08,2017,907.7,204694,MCX.NS,50.998
2017-06-09,2017,936.8,465489,MCX.NS,50.998
2017-06-12,2017,947.8,354242,MCX.NS,50.998
2017-06-13,2017,933.2,795395,MCX.NS,50.998
2017-06-14,2017,952.5,676883,MCX.NS,50.998
2017-06-15,2017,960.2,360200,MCX.NS,50.998
2017-06-16,2017,989.9,839308,MCX.NS,50.998
2017-06-19,2017,995.5,420954,MCX.NS,50.998
2017-06-20,2017,972.8,348977,MCX.NS,50.998
2017-06-21,2017,978.5,210889,MCX.NS,50.998
2017-06-22,2017,981.2,450340,MCX.NS,50.998
2017-06-23,2017,962.2,199497,MCX.NS,50.998
2017-06-27,2017,946.1,151949,MCX.NS,50.998
2017-06-28,2017,944.4,213727,MCX.NS,50.998
2017-06-29,2017,957.5,276022,MCX.NS,50.998
2017-06-30,2017,968.7,174653,MCX.NS,50.998
2017-07-03,2017,965.7,288999,MCX.NS,50.998
2017-07-04,2017,973.1,188556,MCX.NS,50.998
2017-07-05,2017,980.6,194154,MCX.NS,50.998
2017-07-06,2017,981.7,139773,MCX.NS,50.998
2017-07-07,2017,971.6,144591,MCX.NS,50.998
2017-07-10,2017,966.4,22149,MCX.NS,50.998
2017-07-11,2017,976.9,287139,MCX.NS,50.998
2017-07-12,2017,971.4,295992,MCX.NS,50.998
2017-07-13,2017,960.0,464451,MCX.NS,50.998
2017-07-14,2017,976.1,446187,MCX.NS,50.998
2017-07-17,2017,972.1,208158,MCX.NS,50.998
2017-07-18,2017,979.0,228603,MCX.NS,50.998
2017-07-19,2017,985.4,148543,MCX.NS,50.998
2017-07-20,2017,981.5,114820,MCX.NS,50.998
2017-07-21,2017,1003.8,512863,MCX.NS,50.998
2017-07-24,2017,1037.5,503287,MCX.NS,50.998
2017-07-25,2017,1029.4,323602,MCX.NS,50.998
2017-07-26,2017,1015.5,248201,MCX.NS,50.998
2017-07-27,2017,992.6,327974,MCX.NS,50.998
2017-07-28,2017,982.5,295391,MCX.NS,50.998
2017-07-31,2017,997.7,353822,MCX.NS,50.998
2017-08-01,2017,989.7,116372,MCX.NS,50.998
2017-08-02,2017,993.6,479371,MCX.NS,50.998
2017-08-03,2017,986.0,201151,MCX.NS,50.998
2017-08-04,2017,995.8,242734,MCX.NS,50.998
2017-08-07,2017,992.6,109217,MCX.NS,50.998
2017-08-08,2017,995.4,239421,MCX.NS,50.998
2017-08-09,2017,972.0,317043,MCX.NS,50.998
2017-08-10,2017,933.9,329526,MCX.NS,50.998
2017-08-11,2017,926.2,288910,MCX.NS,50.998
2017-08-14,2017,958.8,400337,MCX.NS,50.998
2017-08-16,2017,970.2,312441,MCX.NS,50.998
2017-08-17,2017,963.1,247679,MCX.NS,50.998
2017-08-18,2017,930.2,352062,MCX.NS,50.998
2017-08-21,2017,901.0,420987,MCX.NS,50.998
2017-08-22,2017,887.4,178253,MCX.NS,50.998
2017-08-23,2017,912.0,208516,MCX.NS,50.998
2017-08-24,2017,923.0,193028,MCX.NS,50.998
2017-08-28,2017,947.7,275308,MCX.NS,50.998
2017-08-29,2017,957.1,257007,MCX.NS,50.998
2017-08-30,2017,958.8,147876,MCX.NS,50.998
2017-08-31,2017,949.6,210947,MCX.NS,50.998
2017-09-01,2017,967.5,180620,MCX.NS,50.998
2017-09-04,2017,967.0,180168,MCX.NS,50.998
2017-09-05,2017,971.5,144553,MCX.NS,50.998
2017-09-06,2017,985.9,499157,MCX.NS,50.998
2017-09-07,2017,1004.1,267961,MCX.NS,50.998
2017-09-08,2017,999.3,124147,MCX.NS,50.998
2017-09-11,2017,1005.0,167859,MCX.NS,50.998
2017-09-12,2017,1029.5,253108,MCX.NS,50.998
2017-09-13,2017,1008.9,184396,MCX.NS,50.998
2017-09-14,2017,1002.7,206776,MCX.NS,50.998
2017-09-15,2017,993.7,190180,MCX.NS,50.998
2017-09-18,2017,1004.6,289335,MCX.NS,50.998
2017-09-19,2017,1000.3,71417,MCX.NS,50.998
2017-09-20,2017,992.8,125221,MCX.NS,50.998
2017-09-21,2017,982.3,126437,MCX.NS,50.998
2017-09-22,2017,980.3,257425,MCX.NS,50.998
2017-09-25,2017,954.7,249975,MCX.NS,50.998
2017-09-26,2017,956.4,449620,MCX.NS,50.998
2017-09-27,2017,925.3,187912,MCX.NS,50.998
2017-09-28,2017,920.6,349326,MCX.NS,50.998
2017-09-29,2017,938.5,179719,MCX.NS,50.998
2017-10-03,2017,957.7,196148,MCX.NS,50.998
2017-10-04,2017,953.9,127909,MCX.NS,50.998
2017-10-05,2017,946.1,90134,MCX.NS,50.998
2017-10-06,2017,960.7,186904,MCX.NS,50.998
2017-10-09,2017,968.3,219229,MCX.NS,50.998
2017-10-10,2017,999.0,395337,MCX.NS,50.998
2017-10-11,2017,996.4,342268,MCX.NS,50.998
2017-10-12,2017,1019.4,346879,MCX.NS,50.998
2017-10-13,2017,1023.7,628814,MCX.NS,50.998
2017-10-16,2017,1021.4,479116,MCX.NS,50.998
2017-10-17,2017,1019.6,610183,MCX.NS,50.998
2017-10-18,2017,1004.7,140596,MCX.NS,50.998
2017-10-19,2017,989.5,69988,MCX.NS,50.998
2017-10-23,2017,984.7,325357,MCX.NS,50.998
2017-10-24,2017,983.3,185641,MCX.NS,50.998
2017-10-25,2017,942.0,393901,MCX.NS,50.998
2017-10-26,2017,951.0,497656,MCX.NS,50.998
2017-10-27,2017,964.0,210230,MCX.NS,50.998
2017-10-30,2017,954.2,178355,MCX.NS,50.998
2017-10-31,2017,951.7,205124,MCX.NS,50.998
2017-11-01,2017,942.7,180885,MCX.NS,50.998
2017-11-02,2017,920.8,530442,MCX.NS,50.998
2017-11-03,2017,914.0,454719,MCX.NS,50.998
2017-11-06,2017,917.5,179301,MCX.NS,50.998
2017-11-07,2017,896.9,290739,MCX.NS,50.998
2017-11-08,2017,884.4,269501,MCX.NS,50.998
2017-11-09,2017,884.8,164547,MCX.NS,50.998
2017-11-10,2017,871.8,370571,MCX.NS,50.998
2017-11-13,2017,859.0,283814,MCX.NS,50.998
2017-11-14,2017,856.7,192142,MCX.NS,50.998
2017-11-15,2017,843.5,292054,MCX.NS,50.998
2017-11-16,2017,838.9,337266,MCX.NS,50.998
2017-11-17,2017,856.7,453385,MCX.NS,50.998
2017-11-20,2017,879.4,417422,MCX.NS,50.998
2017-11-21,2017,868.6,224655,MCX.NS,50.998
2017-11-22,2017,862.0,182759,MCX.NS,50.998
2017-11-23,2017,858.0,172453,MCX.NS,50.998
2017-11-24,2017,856.6,229979,MCX.NS,50.998
2017-11-27,2017,876.5,337440,MCX.NS,50.998
2017-11-28,2017,888.3,403249,MCX.NS,50.998
2017-11-29,2017,882.2,224169,MCX.NS,50.998
2017-11-30,2017,865.0,356151,MCX.NS,50.998
2017-12-01,2017,867.0,257004,MCX.NS,50.998
2017-12-04,2017,845.7,168152,MCX.NS,50.998
2017-12-05,2017,820.1,584740,MCX.NS,50.998
2017-12-06,2017,818.6,344489,MCX.NS,50.998
2017-12-07,2017,859.0,734923,MCX.NS,50.998
2017-12-08,2017,881.9,529284,MCX.NS,50.998
2017-12-11,2017,885.1,289526,MCX.NS,50.998
2017-12-12,2017,873.1,198024,MCX.NS,50.998
2017-12-13,2017,892.4,954046,MCX.NS,50.998
2017-12-14,2017,883.8,440449,MCX.NS,50.998
2017-12-15,2017,883.4,345719,MCX.NS,50.998
2017-12-18,2017,876.4,312166,MCX.NS,50.998
2017-12-19,2017,867.3,508756,MCX.NS,50.998
2017-12-20,2017,869.3,585783,MCX.NS,50.998
2017-12-21,2017,864.9,364206,MCX.NS,50.998
2017-12-22,2017,852.7,813209,MCX.NS,50.998
2017-12-26,2017,855.2,499719,MCX.NS,50.998
2017-12-27,2017,852.6,236351,MCX.NS,50.998
2017-12-28,2017,847.7,550833,MCX.NS,50.998
2017-12-29,2017,823.2,1039964,MCX.NS,50.998
2018-01-01,2018,830.9,601516,MCX.NS,50.998
2018-01-02,2018,820.4,442172,MCX.NS,50.998
2018-01-03,2018,822.3,315350,MCX.NS,50.998
2018-01-04,2018,835.6,637710,MCX.NS,50.998
2018-01-05,2018,830.1,184212,MCX.NS,50.998
2018-01-08,2018,858.4,742779,MCX.NS,50.998
2018-01-09,2018,847.9,515124,MCX.NS,50.998
2018-01-10,2018,848.9,631952,MCX.NS,50.998
2018-01-11,2018,844.4,448667,MCX.NS,50.998
2018-01-12,2018,850.6,285162,MCX.NS,50.998
2018-01-15,2018,840.3,262622,MCX.NS,50.998
2018-01-16,2018,809.2,766022,MCX.NS,50.998
2018-01-17,2018,769.4,2310891,MCX.NS,50.998
2018-01-18,2018,761.3,1273819,MCX.NS,50.998
2018-01-19,2018,755.6,409607,MCX.NS,50.998
2018-01-22,2018,759.4,1611225,MCX.NS,50.998
2018-01-23,2018,760.6,370371,MCX.NS,50.998
2018-01-24,2018,753.4,328772,MCX.NS,50.998
2018-01-25,2018,743.7,509320,MCX.NS,50.998
2018-01-29,2018,722.5,621498,MCX.NS,50.998
2018-01-30,2018,695.9,844539,MCX.NS,50.998
2018-01-31,2018,700.6,791384,MCX.NS,50.998
2018-02-01,2018,702.7,943117,MCX.NS,50.998
2018-02-02,2018,665.0,772034,MCX.NS,50.998
2018-02-05,2018,646.7,695728,MCX.NS,50.998
2018-02-06,2018,633.1,961359,MCX.NS,50.998
2018-02-07,2018,658.2,688806,MCX.NS,50.998
2018-02-08,2018,667.1,390355,MCX.NS,50.998
2018-02-09,2018,651.7,266631,MCX.NS,50.998
2018-02-12,2018,669.1,426459,MCX.NS,50.998
2018-02-14,2018,684.1,426941,MCX.NS,50.998
2018-02-15,2018,670.8,363231,MCX.NS,50.998
2018-02-16,2018,670.7,452544,MCX.NS,50.998
2018-02-19,2018,686.2,676883,MCX.NS,50.998
2018-02-20,2018,681.3,267124,MCX.NS,50.998
2018-02-21,2018,687.3,353586,MCX.NS,50.998
2018-02-22,2018,672.6,519871,MCX.NS,50.998
2018-02-23,2018,679.7,400322,MCX.NS,50.998
2018-02-26,2018,682.4,263561,MCX.NS,50.998
2018-02-27,2018,692.0,392133,MCX.NS,50.998
2018-02-28,2018,704.6,600135,MCX.NS,50.998
2018-03-01,2018,696.0,193320,MCX.NS,50.998
2018-03-05,2018,698.9,228654,MCX.NS,50.998
2018-03-06,2018,688.8,313791,MCX.NS,50.998
2018-03-07,2018,672.9,290989,MCX.NS,50.998
2018-03-08,2018,672.0,232152,MCX.NS,50.998
2018-03-09,2018,670.5,184598,MCX.NS,50.998
2018-03-12,2018,665.0,311030,MCX.NS,50.998
2018-03-13,2018,678.1,250257,MCX.NS,50.998
2018-03-14,2018,687.5,397180,MCX.NS,50.998
2018-03-15,2018,745.2,2115657,MCX.NS,50.998
2018-03-16,2018,729.5,835610,MCX.NS,50.998
2018-03-19,2018,691.2,538044,MCX.NS,50.998
2018-03-20,2018,688.4,418083,MCX.NS,50.998
2018-03-21,2018,687.6,439526,MCX.NS,50.998
2018-03-22,2018,671.9,304139,MCX.NS,50.998
2018-03-23,2018,638.1,1273864,MCX.NS,50.998
2018-03-26,2018,622.0,1298844,MCX.NS,50.998
2018-03-27,2018,620.0,637336,MCX.NS,50.998
2018-03-28,2018,602.7,648127,MCX.NS,50.998
2018-04-02,2018,634.6,416150,MCX.NS,50.998
2018-04-03,2018,661.8,726770,MCX.NS,50.998
2018-04-04,2018,653.2,551805,MCX.NS,50.998
2018-04-05,2018,669.4,303790,MCX.NS,50.998
2018-04-06,2018,681.3,294597,MCX.NS,50.998
2018-04-09,2018,685.2,270308,MCX.NS,50.998
2018-04-10,2018,671.0,411229,MCX.NS,50.998
2018-04-11,2018,667.5,363098,MCX.NS,50.998
2018-04-12,2018,668.3,297329,MCX.NS,50.998
2018-04-13,2018,685.9,786197,MCX.NS,50.998
2018-04-16,2018,696.0,921715,MCX.NS,50.998
2018-04-17,2018,690.6,404957,MCX.NS,50.998
2018-04-18,2018,677.8,475357,MCX.NS,50.998
2018-04-19,2018,696.2,475614,MCX.NS,50.998
2018-04-20,2018,709.2,708845,MCX.NS,50.998
2018-04-23,2018,709.5,315660,MCX.NS,50.998
2018-04-24,2018,710.3,328040,MCX.NS,50.998
2018-04-25,2018,694.4,403371,MCX.NS,50.998
2018-04-26,2018,688.3,499331,MCX.NS,50.998
2018-04-27,2018,717.2,1027313,MCX.NS,50.998
2018-04-30,2018,703.6,811701,MCX.NS,50.998
2018-05-02,2018,684.0,377443,MCX.NS,50.998
2018-05-03,2018,677.2,377723,MCX.NS,50.998
2018-05-04,2018,678.3,414702,MCX.NS,50.998
2018-05-07,2018,691.4,558450,MCX.NS,50.998
2018-05-08,2018,692.5,333214,MCX.NS,50.998
2018-05-09,2018,711.6,594547,MCX.NS,50.998
2018-05-10,2018,691.0,258191,MCX.NS,50.998
2018-05-11,2018,691.8,268328,MCX.NS,50.998
2018-05-14,2018,701.6,434035,MCX.NS,50.998
2018-05-15,2018,708.0,446700,MCX.NS,50.998
2018-05-16,2018,713.7,438412,MCX.NS,50.998
2018-05-17,2018,709.5,276407,MCX.NS,50.998
2018-05-18,2018,679.3,394454,MCX.NS,50.998
2018-05-21,2018,667.7,249054,MCX.NS,50.998
2018-05-22,2018,662.8,383624,MCX.NS,50.998
2018-05-23,2018,652.9,339958,MCX.NS,50.998
2018-05-24,2018,648.2,493809,MCX.NS,50.998
2018-05-25,2018,738.6,5201346,MCX.NS,50.998
2018-05-28,2018,772.0,2215612,MCX.NS,50.998
2018-05-29,2018,753.4,779953,MCX.NS,50.998
2018-05-30,2018,747.3,570830,MCX.NS,50.998
2018-05-31,2018,773.3,1177930,MCX.NS,50.998
2018-06-01,2018,758.5,811827,MCX.NS,50.998
2018-06-04,2018,732.0,531697,MCX.NS,50.998
2018-06-05,2018,731.5,603981,MCX.NS,50.998
2018-06-06,2018,744.5,375507,MCX.NS,50.998
2018-06-07,2018,745.1,260571,MCX.NS,50.998
2018-06-08,2018,749.6,225615,MCX.NS,50.998
2018-06-11,2018,749.4,331765,MCX.NS,50.998
2018-06-12,2018,752.6,281457,MCX.NS,50.998
2018-06-13,2018,739.7,386090,MCX.NS,50.998
2018-06-14,2018,741.4,291245,MCX.NS,50.998
2018-06-15,2018,729.7,260320,MCX.NS,50.998
2018-06-18,2018,716.5,282641,MCX.NS,50.998
2018-06-19,2018,700.9,325572,MCX.NS,50.998
2018-06-20,2018,704.8,260324,MCX.NS,50.998
2018-06-21,2018,688.4,441728,MCX.NS,50.998
2018-06-22,2018,695.6,305234,MCX.NS,50.998
2018-06-25,2018,686.0,296652,MCX.NS,50.998
2018-06-26,2018,683.4,262960,MCX.NS,50.998
2018-06-27,2018,669.7,355304,MCX.NS,50.998
2018-06-28,2018,656.2,565438,MCX.NS,50.998
2018-06-29,2018,660.2,267298,MCX.NS,50.998
2018-07-02,2018,649.5,250536,MCX.NS,50.998
2018-07-03,2018,677.1,719332,MCX.NS,50.998
2018-07-04,2018,666.1,257019,MCX.NS,50.998
2018-07-05,2018,666.0,292710,MCX.NS,50.998
2018-07-06,2018,681.0,406933,MCX.NS,50.998
2018-07-09,2018,685.7,217735,MCX.NS,50.998
2018-07-10,2018,695.6,150670,MCX.NS,50.998
