,Code,Company,SecurityID,MarketCapFull,MarketCapFreeFloat,Industry
237,500550,SIEMENS LTD.,SIEMENS,"2,04,674.77 Cr.","51,168.69 Cr.",Capital Goods
238,500570,TATA MOTORS LTD.,TATAMOTORS,"3,32,157.86 Cr.","1,76,043.66 Cr.",Automobile and Auto Components
239,500575,VOLTAS LTD.,VOLTAS,"48,168.55 Cr.","33,236.30 Cr.",Consumer Durables
240,500620,GREAT EASTERN SHIPPING CO.LTD.,GESHIP,"16,050.94 Cr.","11,075.15 Cr.",Services
241,500645,DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LTD.,DEEPAKFERT,"7,839.37 Cr.","4,154.87 Cr.",Chemicals
242,500650,EXCEL INDUSTRIES LTD.,EXCELINDUS,"1,311.31 Cr.",616.32 Cr.,Chemicals
243,500655,Garware Hi-Tech Films Ltd,GRWRHITECH,"4,074.38 Cr.","1,548.26 Cr.",Capital Goods
244,500660,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,GLAXO,"36,130.07 Cr.","8,671.22 Cr.",Healthcare
245,500670,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,GNFC,"10,570.18 Cr.","6,025.00 Cr.",Chemicals
246,500672,NOVARTIS INDIA LTD.,NOVARTIND,"2,605.13 Cr.",703.38 Cr.,Healthcare
247,500674,Sanofi India Ltd,SANOFI,"19,064.46 Cr.","7,435.14 Cr.",Healthcare
248,500680,PFIZER LTD.,PFIZER,"19,191.86 Cr.","6,717.15 Cr.",Healthcare
249,500690,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,GSFC,"9,959.95 Cr.","5,577.57 Cr.",Chemicals
250,500696,HINDUSTAN UNILEVER LTD.,HINDUNILVR,"5,21,961.70 Cr.","1,98,345.45 Cr.",Fast Moving Consumer Goods
251,500710,Akzo Nobel India Limited,AKZOINDIA,"11,134.15 Cr.","2,226.83 Cr.",Consumer Durables
252,500730,NOCIL LTD.,NOCIL,"4,615.25 Cr.","2,999.91 Cr.",Chemicals
253,500770,TATA CHEMICALS LTD.,TATACHEM,"28,595.12 Cr.","17,443.02 Cr.",Chemicals
254,500777,TAMILNADU PETROPRODUCTS LTD.,TNPETRO,789.77 Cr.,497.55 Cr.,Chemicals
255,500780,Zuari Industries Ltd,ZUARIIND,"1,048.74 Cr.",450.96 Cr.,Fast Moving Consumer Goods
256,500790,NESTLE INDIA LTD.,NESTLEIND,"2,39,477.36 Cr.","88,606.62 Cr.",Fast Moving Consumer Goods
257,500800,Tata Consumer Products Ltd,TATACONSUM,"1,05,088.15 Cr.","68,307.30 Cr.",Fast Moving Consumer Goods
258,500820,ASIAN PAINTS LTD.,ASIANPAINT,"2,72,853.40 Cr.","1,28,241.10 Cr.",Consumer Durables
259,500830,COLGATE-PALMOLIVE (INDIA) LTD.,COLPAL,"77,658.70 Cr.","38,052.76 Cr.",Fast Moving Consumer Goods
260,500840,EIH LTD.,EIHOTEL,"29,773.59 Cr.","10,123.02 Cr.",Consumer Services
261,500850,INDIAN HOTELS CO.LTD.,INDHOTEL,"80,900.77 Cr.","49,349.47 Cr.",Consumer Services
262,500870,CASTROL INDIA LTD.,CASTROLIND,"21,023.80 Cr.","10,301.66 Cr.","Oil, Gas & Consumable Fuels"
263,500875,ITC LTD.,ITC,"5,49,265.32 Cr.","3,89,978.38 Cr.",Fast Moving Consumer Goods
264,500877,APOLLO TYRES LTD.,APOLLOTYRE,"31,281.90 Cr.","15,953.77 Cr.",Automobile and Auto Components
265,500878,CEAT LTD.,CEATLTD,"10,223.76 Cr.","5,316.36 Cr.",Automobile and Auto Components
266,500890,MODI RUBBER LTD.,MODIRUBBER,259.17 Cr.,106.26 Cr.,Automobile and Auto Components
267,500940,FINOLEX INDUSTRIES LTD.,FINPIPE,"16,951.43 Cr.","7,797.66 Cr.",Capital Goods
268,501144,PEOPLES INVESTMENTS LTD.,PEOPLIN,1.23 Cr.,0.85 Cr.,Services
269,501148,DALAL STREET INVESTMENTS LTD.,DSINVEST,14.77 Cr.,3.69 Cr.,Financial Services
270,501150,CENTRUM CAPITAL LTD.,CENTRUM,"1,540.57 Cr.",554.60 Cr.,Financial Services
271,501242,TCI FINANCE LTD.,TCIFINANCE,7.40 Cr.,5.55 Cr.,Financial Services
272,501295,INDUSTRIAL INVESTMENT TRUST LTD.,IITL,411.94 Cr.,234.81 Cr.,Financial Services
273,501298,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,INDPRUD,883.69 Cr.,282.78 Cr.,Financial Services
274,501301,TATA INVESTMENT CORPORATION LTD.,TATAINVEST,"33,539.37 Cr.","8,720.24 Cr.",Financial Services
275,501311,JAYABHARAT CREDIT LTD.,JAYBHCR,4.49 Cr.,4.49 Cr.,Financial Services
276,501314,Gromo Trade & Consultancy Ltd,PRISMX,58.84 Cr.,58.25 Cr.,Services
277,501343,MOTOR & GENERAL FINANCE LTD.,MOTOGENFIN,140.66 Cr.,40.79 Cr.,Services
278,501351,RAPID INVESTMENTS LTD.,RAPIDIN,14.40 Cr.,4.75 Cr.,Services
279,501370,WALCHAND PEOPLEFIRST LTD.,WALCHPF,63.22 Cr.,26.55 Cr.,Services
280,501391,W.H.BRADY & CO.LTD.,WHBRADY,143.45 Cr.,35.86 Cr.,Capital Goods
281,501421,TECHNVISION VENTURES LTD.,TECHNVISN,"1,195.73 Cr.",310.89 Cr.,Information Technology
282,501423,SHAILY ENGINEERING PLASTICS LTD.,SHAILY,"2,914.65 Cr.","1,632.20 Cr.",Capital Goods
283,501425,BOMBAY BURMAH TRADING CORP.LTD.,BBTC,"10,943.72 Cr.","2,735.93 Cr.",Fast Moving Consumer Goods
284,501430,BOMBAY CYCLE & MOTOR AGENCY LTD.,BOMBCYC,61.08 Cr.,15.88 Cr.,Services
285,501455,GREAVES COTTON LTD.,GREAVESCOT,"3,126.20 Cr.","1,344.27 Cr.",Capital Goods
286,501477,MULLER & PHIPPS (INDIA) LTD.,MULLER,13.54 Cr.,5.96 Cr.,Services
287,501622,Amalgamated Electricity Co.ltd.,AMALGAM,21.99 Cr.,16.71 Cr.,Services
288,501700,INDIANIVESH LTD.,INDIANVSH,40.77 Cr.,15.49 Cr.,Financial Services
289,501831,COASTAL CORPORATION LTD.,COASTCORP,345.04 Cr.,172.52 Cr.,Fast Moving Consumer Goods
290,501833,CHOWGULE STEAMSHIPS LTD.,CHOWGULSTM,97.71 Cr.,27.36 Cr.,Services
291,501848,GLOBAL OFFSHORE SERVICES LTD.,GLOBOFFS,116.97 Cr.,76.03 Cr.,Services
292,501945,DHENU BUILDCON INFRA LTD.,DHENUBUILD,3.97 Cr.,3.49 Cr.,Financial Services
293,502015,ASI Industries Ltd,ASIIL,230.59 Cr.,62.26 Cr.,Metals & Mining
294,502090,SAGAR CEMENTS LTD.,SAGCEM,"2,923.93 Cr.",614.02 Cr.,Construction Materials
295,502137,DECCAN CEMENTS LTD.,DECCANCE,888.71 Cr.,382.14 Cr.,Construction Materials
296,502157,MANGALAM CEMENT LTD.,MANGLMCEM,"2,379.89 Cr.","1,499.33 Cr.",Construction Materials
297,502168,NCL INDUSTRIES LTD.,NCLIND,930.66 Cr.,493.25 Cr.,Construction Materials
298,502175,SAURASHTRA CEMENT LTD.,SAURASHCEM,"1,342.21 Cr.",429.51 Cr.,Construction Materials
299,502180,SHREE DIGVIJAY CEMENT CO.LTD.,SHREDIGCEM,"1,640.20 Cr.",721.69 Cr.,Construction Materials
300,502219,Borosil Renewables Ltd,BORORENEW,"6,810.81 Cr.","2,451.89 Cr.",Capital Goods
301,502250,Lerthai Finance Ltd,LERTHAI,28.07 Cr.,7.02 Cr.,Construction Materials
302,502271,RAASI REFRACTORIES LTD.,RASSIREF,23.41 Cr.,10.77 Cr.,Capital Goods
303,502281,TRIVENI GLASS LTD.,TRIVENIGQ,28.51 Cr.,27.08 Cr.,Construction Materials
304,502294,Nilachal Refractories Ltd.,NILACHAL,118.44 Cr.,34.35 Cr.,Capital Goods
305,502330,Andhra Paper Ltd,ANDHRAPAP,"2,098.66 Cr.",566.64 Cr.,Forest Materials
306,502355,BALKRISHNA INDUSTRIES LTD.,BALKRISIND,"45,880.94 Cr.","18,811.18 Cr.",Automobile and Auto Components
307,502420,ORIENT PAPER & INDUSTRIES LTD.,ORIENTPPR,"1,060.08 Cr.",561.84 Cr.,Forest Materials
308,502445,CITADEL REALTY AND DEVELOPERS LTD.,CITADEL,33.47 Cr.,11.71 Cr.,Realty
309,502448,ROLLATAINERS LTD.,ROLLT,74.54 Cr.,36.52 Cr.,Capital Goods
310,502450,SESHASAYEE PAPER & BOARDS LTD.,SESHAPAPER,"2,202.02 Cr.",814.75 Cr.,Forest Materials
311,502587,Nath Industries Ltd,NATHIND,136.80 Cr.,35.57 Cr.,Forest Materials
312,502589,VAPI PAPER MILLS LTD.,VAPIENTER,27.04 Cr.,16.49 Cr.,Forest Materials
313,502820,DCM LTD.,DCM,148.79 Cr.,72.91 Cr.,Information Technology
314,502865,FORBES & COMPANY LTD.,FORBESCO,"1,027.05 Cr.",256.76 Cr.,Consumer Durables
315,502873,H.P.COTTON TEXTILE MILLS LTD.,HPCOTTON,52.73 Cr.,16.87 Cr.,Textiles
316,502893,United Interactive Ltd.,UNITEDINT,10.80 Cr.,3.24 Cr.,Information Technology
317,502901,Jamshri Realty Ltd,JAMSHRI,48.53 Cr.,12.62 Cr.,Realty
318,502933,KATARE SPINNING MILLS LTD.,KATRSPG,68.40 Cr.,34.20 Cr.,Textiles
319,502937,KESORAM INDUSTRIES LTD.,KESORAMIND,"5,457.95 Cr.","3,001.87 Cr.",Construction Materials
320,502958,LAKSHMI MILLS COMPANY LTD.,LAKSHMIMIL,359.37 Cr.,118.59 Cr.,Textiles
321,502986,VARDHMAN TEXTILES LTD.,VTL,"13,050.46 Cr.","4,567.66 Cr.",Textiles
322,503031,PENINSULA LAND LTD.,PENINLAND,"1,562.34 Cr.",499.95 Cr.,Realty
323,503092,PASUPATI SPG.& WVG.MILLS LTD.,PASUSPG,34.83 Cr.,8.71 Cr.,Textiles
324,503100,The Phoenix Mills Ltd,PHOENIXLTD,"55,230.84 Cr.","28,720.04 Cr.",Realty
325,503101,MARATHON NEXTGEN REALTY LTD.,MARATHON,"2,261.00 Cr.",520.03 Cr.,Realty
326,503127,RAJA BAHADUR INTERNATIONAL LTD.,RAJABAH,94.53 Cr.,23.63 Cr.,Realty
327,503162,RELIANCE CHEMOTEX INDUSTRIES LTD.,RELCHEMQ,171.24 Cr.,49.66 Cr.,Textiles
328,503169,RUBY MILLS LTD.,RUBYMILLS,674.32 Cr.,168.58 Cr.,Textiles
329,503229,SIMPLEX REALTY LTD.,SIMPLXREA,48.01 Cr.,20.16 Cr.,Realty
330,503310,SWAN ENERGY LTD.,SWANENERGY,"19,232.15 Cr.","5,961.97 Cr.",Diversified
331,503349,VICTORIA MILLS LTD.,VICTMILL,41.82 Cr.,17.15 Cr.,Realty
332,503624,SVARAJ TRADING & AGENCIES LTD.,ZSVARAJT,15.21 Cr.,13.99 Cr.,Financial Services
333,503641,Zodiac Ventures Limited,ZODIACVEN,56.23 Cr.,20.24 Cr.,Services
334,503657,VEER ENERGY & INFRASTRUCTURE LTD.,VEERENRGY,29.43 Cr.,21.49 Cr.,Power
335,503659,Sw Investments Ltd,SW1,5.35 Cr.,2.41 Cr.,Services
336,503663,Tilak Ventures Ltd,TILAK,115.66 Cr.,50.89 Cr.,Financial Services
337,503669,K K Fincorp Limited,KKFIN,13.60 Cr.,10.33 Cr.,Services
338,503675,Wagend Infra Venture Limited,WAGEND,6.13 Cr.,5.33 Cr.,Services
339,503685,MEDIAONE GLOBAL ENTERTAINMENT LTD.,MEDIAONE,60.37 Cr.,27.77 Cr.,"Media, Entertainment & Publication"
340,503722,BANSWARA SYNTEX LTD.,BANSWRAS,511.26 Cr.,230.07 Cr.,Textiles
341,503772,MODELLA WOOLLENS LTD.,MODWOOL,6.55 Cr.,3.54 Cr.,Services
342,503776,MODIPON LTD.,MODIPON,48.62 Cr.,17.50 Cr.,Realty
343,503804,SHRI DINESH MILLS LTD.,SHRIDINE,277.23 Cr.,135.84 Cr.,Textiles
344,503806,SRF LTD.,SRF,"78,183.53 Cr.","38,309.93 Cr.",Chemicals
345,503811,SIYARAM SILK MILLS LTD.,SIYSIL,"2,146.01 Cr.",686.72 Cr.,Textiles
346,503816,SWADESHI POLYTEX LTD.,SWADPOL,"1,046.96 Cr.",335.03 Cr.,Textiles
347,503837,SHREE RAJASTHAN SYNTEX LTD.,SHRAJSYNQ,9.59 Cr.,4.70 Cr.,Textiles
348,503863,SHREE MANUFACTURING CO.LTD.,SHRMFGC,11.37 Cr.,2.84 Cr.,Textiles
349,503960,BHARAT BIJLEE LTD.,BBL,"3,654.47 Cr.","2,411.95 Cr.",Capital Goods
350,504000,ELPRO INTERNATIONAL LTD.,ELPROINTL,"1,591.92 Cr.",397.98 Cr.,Realty
351,504028,GEE LTD.,GEE,339.15 Cr.,122.09 Cr.,Capital Goods
352,504036,HIND RECTIFIERS LTD.,HIRECT,"1,299.74 Cr.",714.85 Cr.,Capital Goods
353,504058,INDO-NATIONAL LTD.,NIPPOBATRY,543.34 Cr.,184.73 Cr.,Fast Moving Consumer Goods
354,504067,ZENSAR TECHNOLOGIES LTD.,ZENSARTECH,"14,073.92 Cr.","7,036.96 Cr.",Information Technology
355,504076,JYOTI LTD.,JYOTI,135.66 Cr.,100.39 Cr.,Capital Goods
356,504080,JSL INDUSTRIES LTD.,JSLINDL,139.92 Cr.,82.55 Cr.,Capital Goods
357,504084,KAYCEE INDUSTRIES LTD.,KAYCEEI,168.16 Cr.,37.00 Cr.,Capital Goods
358,504092,INDOKEM LTD.,INDOKEM,273.30 Cr.,84.72 Cr.,Chemicals
359,504093,PANASONIC ENERGY INDIA COMPANY LTD.,PANAENERG,397.46 Cr.,162.96 Cr.,Fast Moving Consumer Goods
360,504112,NELCO LTD.,NELCO,"1,739.10 Cr.",782.60 Cr.,Information Technology
361,504132,PERMANENT MAGNETS LTD.,PERMAGN,"1,062.55 Cr.",446.27 Cr.,Capital Goods
362,504176,HIGH ENERGY BATTERIES (INDIA) LTD.,HIGHENE,812.17 Cr.,462.94 Cr.,Fast Moving Consumer Goods
363,504180,STANDARD BATTERIES LTD.,STDBAT,58.08 Cr.,34.27 Cr.,Financial Services
364,504212,UNIVERSAL CABLES LTD.,UNIVCABLES,"2,011.46 Cr.",623.55 Cr.,Capital Goods
365,504220,W.S.INDUSTRIES (INDIA) LTD.,WSI,743.02 Cr.,289.78 Cr.,Construction
366,504240,DELTON CABLES LTD.,DLTNCBL,391.78 Cr.,90.11 Cr.,Capital Goods
367,504258,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,LAKSELEC,459.98 Cr.,285.19 Cr.,Capital Goods
368,504273,Modulex Construction Technologies Ltd,MODULEX,73.49 Cr.,40.42 Cr.,Construction
369,504286,Delta Manufacturing Ltd,DELTAMAGNT,115.07 Cr.,31.07 Cr.,Capital Goods
370,504340,Confidence Finance And Trading Limited,CONFINT,9.90 Cr.,6.63 Cr.,Financial Services
371,504341,Ravindra Energy Ltd,RELTD,"1,076.99 Cr.",140.01 Cr.,Power
372,504346,G.d.trading & Agencies Ltd.,GDTRAGN,0.20 Cr.,0.05 Cr.,Financial Services
373,504351,EMPOWER INDIA LTD.,EMPOWER,308.41 Cr.,262.15 Cr.,Information Technology
374,504356,MULTIPURPOSE TRADING & AGENCIES LTD.,ZMULTIPU,4.36 Cr.,3.27 Cr.,Services
375,504378,Nyssa Corporation Limited,NYSSACORP,18.60 Cr.,13.58 Cr.,Services
376,504380,Flomic Global Logistics Ltd,FLOMIC,52.52 Cr.,38.87 Cr.,Services
377,504392,Krishna Ventures Limited,KRISHNA,91.61 Cr.,20.15 Cr.,Realty
378,504397,GANESH HOLDINGS LTD.,GANHOLD,4.40 Cr.,1.98 Cr.,Services
379,504398,SJ CORPORATION LTD.,SJCORP,34.55 Cr.,10.02 Cr.,Consumer Durables
380,504605,UNI ABEX ALLOY PRODUCTS LTD.,UNIABEXAL,541.99 Cr.,173.44 Cr.,Capital Goods
381,504614,SARDA ENERGY & MINERALS LTD.,SARDAEN,"8,164.68 Cr.","2,204.46 Cr.",Metals & Mining
382,504646,BHAGWATI AUTOCAST LTD.,BGWTATO,130.51 Cr.,30.02 Cr.,Automobile and Auto Components
383,504648,BOMBAY WIRE ROPES LTD.,BOMBWIR,29.41 Cr.,7.94 Cr.,Capital Goods
384,504731,INDIAN BRIGHT STEEL CO.LTD.,IBRIGST,366.11 Cr.,234.31 Cr.,Capital Goods
385,504741,INDIAN HUME PIPE CO.LTD.,INDIANHUME,"1,453.23 Cr.",392.37 Cr.,Capital Goods
386,504746,INDIAN LINK CHAIN MANUFACTURES LTD.,INLCM,9.85 Cr.,4.14 Cr.,Capital Goods
387,504786,INVESTMENT & PRECISION CASTINGS LTD.,INVPRECQ,333.38 Cr.,160.02 Cr.,Capital Goods
388,504810,INFORMED TECHNOLOGIES INDIA LTD.,INFORTEC,46.47 Cr.,9.29 Cr.,Services
389,504840,KAIRA CAN CO.LTD.,KAIRA,191.20 Cr.,103.25 Cr.,Capital Goods
390,504879,Orient Ceratech Ltd,ORIENTCER,595.80 Cr.,196.62 Cr.,Capital Goods
391,504882,NATIONAL STANDARD (INDIA) LTD.,NATIONSTD,"9,752.90 Cr.","2,535.75 Cr.",Realty
392,504903,RATHI STEEL & POWER LTD.,RATHIST,541.34 Cr.,265.26 Cr.,Capital Goods
393,504908,Duncan Engineering Ltd,DUNCANENG,164.42 Cr.,41.10 Cr.,Automobile and Auto Components
394,504918,SANDUR MANGANESE & IRON ORES LTD.,SANDUMA,"8,507.64 Cr.","2,211.99 Cr.","Oil, Gas & Consumable Fuels"
395,504959,STOVEC INDUSTRIES LTD.,STOVACQ,549.45 Cr.,148.35 Cr.,Capital Goods
396,504961,TAYO ROLLS LTD.,TATAYODOGA,94.53 Cr.,25.52 Cr.,Capital Goods
397,504973,Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,"20,356.02 Cr.","10,585.13 Cr.",Financial Services
398,504988,WELCAST STEELS LTD.,ZWELCAST,99.01 Cr.,21.78 Cr.,Capital Goods
399,505010,AUTOMOTIVE AXLES LTD.,AUTOAXLES,"2,824.81 Cr.",819.20 Cr.,Automobile and Auto Components
400,505036,AUTOMOBILE CORPORATION OF GOA LTD.,ACGL,"1,229.81 Cr.",590.31 Cr.,Automobile and Auto Components
401,505075,SETCO AUTOMOTIVE LTD.,SETCO,171.62 Cr.,68.65 Cr.,Automobile and Auto Components
402,505141,SCOOTERS INDIA LTD.,SCOOTER,269.82 Cr.,16.19 Cr.,Automobile and Auto Components
403,505160,TALBROS AUTOMOTIVE COMPONENTS LTD.,TALBROAUTO,"1,827.15 Cr.",749.13 Cr.,Automobile and Auto Components
404,505163,Z.F.STEERING GEAR (INDIA) LTD.,ZFSTEERING,985.45 Cr.,295.64 Cr.,Automobile and Auto Components
405,505192,SML ISUZU LIMITED,SMLISUZU,"3,262.27 Cr.","1,272.29 Cr.",Capital Goods
406,505196,TIL LTD.,TIL,419.68 Cr.,180.46 Cr.,Capital Goods
407,505200,EICHER MOTORS LTD.,EICHERMOT,"1,25,883.51 Cr.","62,941.75 Cr.",Automobile and Auto Components
408,505212,JAINEX AAMCOL LTD.,JAINEX,22.10 Cr.,5.53 Cr.,Automobile and Auto Components
409,505216,ALFRED HERBERT (INDIA) LTD.,ALFREDHE,135.47 Cr.,29.80 Cr.,Financial Services
410,505232,Veljan Denison Limited,VELJAN,879.37 Cr.,123.11 Cr.,Automobile and Auto Components
411,505242,DYNAMATIC TECHNOLOGIES LTD.,DYNAMATECH,"5,387.31 Cr.","3,070.77 Cr.",Capital Goods
412,505250,G.G.DANDEKAR MACHINE WORKS LTD.,GGDPROP,54.99 Cr.,20.90 Cr.,Capital Goods
413,505255,GMM PFAUDLER LTD.,GMMPFAUDLR,"6,474.07 Cr.","4,790.81 Cr.",Capital Goods
414,505283,KIRLOSKAR PNEUMATIC CO.LTD.,KIRLPNU,"7,000.68 Cr.","4,060.39 Cr.",Capital Goods
415,505285,Tulive Developers Limited,TULIVE,149.56 Cr.,35.89 Cr.,Capital Goods
416,505299,KPT Industries Ltd,KPT,237.17 Cr.,116.21 Cr.,Capital Goods
417,505302,LAKSHMI AUTOMATIC LOOM WORKS LTD.,LXMIATO,128.50 Cr.,82.24 Cr.,Capital Goods
418,505320,LYNX MACHINERY & COMMERCIALS LTD.,LYNMC,7.17 Cr.,5.67 Cr.,Capital Goods
419,505324,MANUGRAPH INDIA LTD.,MANUGRAPH,72.17 Cr.,29.59 Cr.,Capital Goods
420,505336,Mirch Technologies (India) Ltd,HARSHILAGR,11.16 Cr.,0.78 Cr.,Capital Goods
421,505343,MONOTYPE INDIA LTD.,MONOT,59.06 Cr.,44.30 Cr.,Services
422,505355,NESCO LTD.,NESCO,"5,990.51 Cr.","1,797.15 Cr.",Services
423,505358,INTEGRA ENGINEERING INDIA LTD.,INTEGRAEN,"1,016.18 Cr.",467.44 Cr.,Capital Goods
424,505368,REVATHI EQUIPMENT LTD.,SEMAC,992.25 Cr.,267.91 Cr.,Construction
425,505400,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,TEXINFRA,"1,281.66 Cr.",435.76 Cr.,Services
426,505412,WENDT (INDIA) LTD.,WENDT,"2,635.20 Cr.",632.45 Cr.,Capital Goods
427,505509,RESPONSIVE INDUSTRIES LTD.,RESPONIND,"7,675.66 Cr.",921.08 Cr.,Consumer Durables
428,505515,SHYAMKAMAL INVESTMENTS LTD.,SHYMINV,7.64 Cr.,7.41 Cr.,Financial Services
429,505523,MAHARASHTRA CORPORATION LTD.,MAHACORP,55.88 Cr.,46.38 Cr.,Services
430,505526,Dolat Algotech Ltd,DOLATALGO,"1,956.24 Cr.",489.06 Cr.,Financial Services
431,505533,Westlife Foodworld Ltd,WESTLIFE,"13,826.86 Cr.","5,945.55 Cr.",Consumer Services
432,505537,ZEE ENTERTAINMENT ENTERPRISES LTD.,ZEEL,"14,018.78 Cr.","13,458.03 Cr.","Media, Entertainment & Publication"
433,505590,SVP Global Textiles Ltd,SVPGLOB,88.42 Cr.,41.56 Cr.,Textiles
434,505650,SKYLINE MILLARS LTD.,SKYLMILAR,59.41 Cr.,14.26 Cr.,Realty
435,505681,BIMETAL BEARINGS LTD.,BIMETAL,244.25 Cr.,58.62 Cr.,Automobile and Auto Components
436,505688,BHARAT GEARS LTD.,BHARATGEAR,184.34 Cr.,81.11 Cr.,Automobile and Auto Components
437,505690,BRADY & MORRIS ENGINEERING CO.LTD.,BRADYM,218.48 Cr.,52.43 Cr.,Capital Goods
438,505693,La Tim Metal & Industries Ltd,LATIMMETAL,224.80 Cr.,85.43 Cr.,Metals & Mining
439,505700,ELECON ENGINEERING CO.LTD.,ELECON,"12,661.77 Cr.","4,938.09 Cr.",Capital Goods
440,505703,DECCAN BEARINGS LTD.,DECANBRG,12.86 Cr.,3.73 Cr.,Capital Goods
441,505710,GRAUER & WEIL (INDIA) LTD.,GRAUWEIL,"4,218.99 Cr.","1,265.70 Cr.",Chemicals
442,505712,Him Teknoforge Ltd,HIMTEK,108.83 Cr.,50.06 Cr.,Automobile and Auto Components
443,505714,GABRIEL INDIA LTD.,GABRIEL,"5,024.67 Cr.","2,210.85 Cr.",Automobile and Auto Components
444,505720,HERCULES HOISTS LTD.,HERCULES,"1,629.60 Cr.",407.40 Cr.,Capital Goods
445,505725,Algoquant Fintech Ltd,AQFINTECH,995.74 Cr.,338.55 Cr.,Financial Services
446,505726,IFB INDUSTRIES LTD.,IFBIND,"6,374.21 Cr.","1,593.55 Cr.",Consumer Durables
447,505729,SINGER INDIA LTD.,SINGER,542.72 Cr.,374.48 Cr.,Consumer Durables
448,505737,INTERNATIONAL COMBUSTION (INDIA) LTD.,INTLCOMBQ,512.07 Cr.,235.55 Cr.,Capital Goods
449,505744,FEDERAL-MOGUL GOETZE (INDIA) LTD.,FMGOETZE,"2,095.38 Cr.",523.85 Cr.,Automobile and Auto Components
450,505750,JOST'S ENGINEERING CO.LTD.,JOSTS,477.64 Cr.,186.28 Cr.,Capital Goods
451,505790,Schaeffler India Ltd,SCHAEFFLER,"52,125.71 Cr.","13,552.68 Cr.",Automobile and Auto Components
452,505797,MIPCO SEAMLESS RINGS (GUJARAT) LTD.,MPCOSEMB,15.66 Cr.,10.96 Cr.,Capital Goods
453,505800,RANE HOLDINGS LTD.,RANEHOLDIN,"1,859.47 Cr.",911.14 Cr.,Financial Services
454,505807,ROLCON ENGINEERING CO.LTD.,ROLCOEN,54.96 Cr.,31.33 Cr.,Capital Goods
455,505827,SNL BEARINGS LTD.,SNL,142.53 Cr.,34.21 Cr.,Automobile and Auto Components
456,505840,JAIPAN INDUSTRIES LTD.,JAIPAN,23.92 Cr.,14.35 Cr.,Consumer Durables
457,505850,MANGAL CREDIT AND FINCORP LTD.,MANCREDIT,207.77 Cr.,83.11 Cr.,Financial Services
458,505854,TRF LTD.,TRF,629.98 Cr.,409.49 Cr.,Capital Goods
459,505872,WPIL LTD.,WPIL,"3,565.86 Cr.",998.44 Cr.,Capital Goods
460,505890,KENNAMETAL INDIA LTD.,KENNAMET,"5,519.18 Cr.","1,379.79 Cr.",Capital Goods
461,505893,Hindustan Hardy Ltd,HINDHARD,72.23 Cr.,21.67 Cr.,Automobile and Auto Components
462,505978,TRITON VALVES LTD.,TRITONV,296.92 Cr.,139.55 Cr.,Automobile and Auto Components
463,506003,SUDAL INDUSTRIES LTD.,SUDAI,31.73 Cr.,10.47 Cr.,Metals & Mining
464,506022,PRAKASH INDUSTRIES LTD.,PRAKASH,"3,065.88 Cr.","1,686.23 Cr.",Metals & Mining
465,506074,Arshiya Limited,ARSHIYA,186.01 Cr.,152.53 Cr.,Services
466,506076,GRINDWELL NORTON LTD.,GRINDWELL,"23,119.44 Cr.","9,710.17 Cr.",Capital Goods
467,506079,LAKSHMI PRECISION SCREWS LTD.,LAKPRE,4.80 Cr.,1.78 Cr.,Automobile and Auto Components
468,506105,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,STANROS,32.06 Cr.,15.07 Cr.,Financial Services
469,506109,GENESYS INTERNATIONAL CORPORATION LTD.,GENESYS,"2,447.76 Cr.","1,419.70 Cr.",Information Technology
470,506122,Pankaj Piyush Trade & Investment Ltd,PANKAJPIYUS,4.36 Cr.,3.71 Cr.,Automobile and Auto Components
471,506128,PARNAX LAB LTD.,PARNAXLAB,149.60 Cr.,41.89 Cr.,Healthcare
472,506134,INTELLIVATE CAPITAL VENTURES LTD.,INTELLCAP,708.00 Cr.,162.84 Cr.,Capital Goods
473,506146,VISAGAR POLYTEX LTD.,VIVIDHA,30.44 Cr.,28.61 Cr.,Textiles
474,506166,APIS INDIA LTD.,APIS,109.87 Cr.,27.47 Cr.,Fast Moving Consumer Goods
475,506184,KANANI INDUSTRIES LTD.,KANANIIND,74.20 Cr.,28.94 Cr.,Consumer Durables
476,506186,Galaxy Cloud Kitchens Ltd,GCKL,72.17 Cr.,36.81 Cr.,Fast Moving Consumer Goods
477,506194,Arihant Superstructures Limited,ARIHANTSUP,"1,479.29 Cr.",369.82 Cr.,Realty
478,506197,BLISS GVS PHARMA LTD.,BLISSGVS,"1,283.51 Cr.",795.78 Cr.,Healthcare
479,506222,Styrenix Performance Materials Ltd,STYRENIX,"2,983.05 Cr.","1,103.73 Cr.",Chemicals
480,506235,ALEMBIC LTD.,ALEMBICLTD,"2,418.88 Cr.",628.91 Cr.,Realty
481,506248,AMINES & PLASTICIZERS LTD.,AMNPLST,"1,168.35 Cr.",292.09 Cr.,Chemicals
